,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,send_A
5907,3227975507,1217118827,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.194.107,43.6404,-79.3995,False
5946,2926902910,3227975506,812,Rogers Communications Canada Inc.,174.116.254.126,42.7597,-81.1762,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
5958,3638379597,3227975507,7992,Cogeco Cable,216.221.68.77,42.9888,-82.3592,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
5988,3227975506,1210458660,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.36,42.9062,-82.11,False
6008,3227975507,3518471202,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7794,Execulink Telecom Inc.,209.183.156.34,42.9856,-81.1821,False
6024,3227975506,2914253051,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,173.179.248.251,45.5528,-73.6411,False
6050,3227975506,1676918269,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.243.189.253,43.0443,-81.2391,False
6215,3227975506,1210498534,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.189.230,42.8833,-82.15,False
6225,3227975506,1249171666,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,15122,Point to Point Broadband Inc.,74.116.216.210,44.4167,-80.0833,False
6237,215430723,3227975486,7018,"AT&T Services, Inc.",12.215.54.67,37.751,-97.822,393755,CloudPBX,192.102.255.62,43.6319,-79.3716,True
6263,3345303600,3227975507,14007,Skyway West,199.101.72.48,43.623,-79.3936,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
6274,3227975507,1168513348,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,36493,FIBERNETICS CORPORATION,69.166.25.68,43.5637,-79.7202,False
6296,3227975506,1210478642,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.112.50,43.3512,-79.784,False
6438,3233437542,3227975507,7992,Cogeco Cable,192.186.87.102,42.9578,-82.2777,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
6454,3227975507,418079237,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,24.235.98.5,43.6319,-79.3716,False
6477,3227975506,3638379610,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,216.221.68.90,42.9888,-82.3592,False
6491,3227975506,2393257058,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,855,Bell Canada,142.166.52.98,47.5334,-52.7595,False
6493,3233437606,3227975506,7992,Cogeco Cable,192.186.87.166,42.9578,-82.2777,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
6640,3227975507,2926902910,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,174.116.254.126,42.7597,-81.1762,False
6765,3227975506,1210492887,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.167.215,42.9578,-82.2777,False
6776,3227975506,3480447027,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,11478,Openface Inc.,207.115.104.51,45.4805,-73.5554,False
6779,1210492887,3227975507,7992,Cogeco Cable,72.38.167.215,42.9578,-82.2777,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
6781,1217118827,3227975507,20453,Rogers Communications Canada Inc.,72.139.194.107,43.6404,-79.3995,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
6800,1279424612,3227975506,577,Bell Canada,76.66.120.100,44.3572,-79.6929,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
6896,1082947124,3227975506,40788,Start Communications,64.140.118.52,43.6572,-79.3783,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
6900,3227975506,1082947124,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,64.140.118.52,43.6572,-79.3783,False
7007,1676539840,3227975506,812,Rogers Communications Canada Inc.,99.237.247.192,47.6333,-52.85,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
7052,3227975507,1210498534,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.189.230,42.8833,-82.15,False
7084,3227975507,3638379112,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.66.104,42.9888,-82.3592,False
7123,3227975507,1210505669,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.217.197,42.9578,-82.2777,False
7202,3227975506,411891757,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.140.248.45,42.9888,-82.3592,False
7210,3227975486,215430723,393755,CloudPBX,192.102.255.62,43.6319,-79.3716,7018,"AT&T Services, Inc.",12.215.54.67,37.751,-97.822,False
7229,3227975506,1612181439,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,5769,Videotron Telecom Ltee,96.23.239.191,45.4667,-73.8833,False
7266,3227975506,3638379112,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,216.221.66.104,42.9888,-82.3592,False
7318,1754333190,3227975506,15290,Allstream Corp.,104.145.0.6,43.6513,-79.3756,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
7330,3227975506,2734649919,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,162.255.114.63,43.623,-79.3936,False
7434,3227975507,405971680,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.50.162.224,43.323,-79.8092,False
7460,3227975487,215430723,393755,CloudPBX,192.102.255.63,43.6319,-79.3716,7018,"AT&T Services, Inc.",12.215.54.67,37.751,-97.822,False
7536,3227975506,1210505719,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.217.247,42.9578,-82.2777,False
7544,755175188,3227975506,40788,Start Communications,45.3.15.20,42.9915,-81.3402,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
7568,3227975507,412232343,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,False
7617,3227975506,1210508163,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.227.131,42.9888,-82.3592,False
7626,3227975506,1761238166,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.92.150,43.0233,-81.1643,False
7630,3227975506,3638379076,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,216.221.66.68,42.9888,-82.3592,False
7635,3227975507,3091461651,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,184.67.246.19,49.1285,-122.6236,False
7641,3227975506,1210458758,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.134,42.9888,-82.3592,False
7649,3227975507,1749006169,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",104.63.183.89,39.9738,-86.1765,False
7665,3227975507,1761238166,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.92.150,43.0233,-81.1643,False
7689,3638379076,3227975506,7992,Cogeco Cable,216.221.66.68,42.9888,-82.3592,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
7701,3227975506,1082947125,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,64.140.118.53,43.6572,-79.3783,False
7760,1168513323,3227975507,36493,FIBERNETICS CORPORATION,69.166.25.43,43.5637,-79.7202,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
7762,755174586,3227975506,40788,Start Communications,45.3.12.186,43.6656,-79.383,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
7801,1168513323,3227975506,36493,FIBERNETICS CORPORATION,69.166.25.43,43.5637,-79.7202,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
7833,1676231243,3227975506,812,Rogers Communications Canada Inc.,99.233.66.75,44.3572,-79.6929,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
7853,3227975507,755174458,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.12.58,43.2055,-79.9004,False
7892,412232415,3227975506,7992,Cogeco Cable,24.146.42.223,42.95,-82.1167,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
7984,3227975507,2914253051,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,5769,Videotron Telecom Ltee,173.179.248.251,45.5528,-73.6411,False
7990,3638379050,3227975506,7992,Cogeco Cable,216.221.66.42,42.9888,-82.3592,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
8037,2914253051,3227975507,5769,Videotron Telecom Ltee,173.179.248.251,45.5528,-73.6411,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
8053,3227975507,855009785,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.246.105.249,38.9057,-76.9783,False
8087,3227975507,855010549,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.246.108.245,38.9057,-76.9783,False
8205,3227975507,1279424612,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,577,Bell Canada,76.66.120.100,44.3572,-79.6929,False
8242,3227975507,2393098834,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,855,Bell Canada,142.163.202.82,47.5124,-52.6729,False
8260,3227975507,1761238421,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.149,43.8432,-79.5644,False
8268,3227975507,1676624188,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.239.65.60,43.0443,-81.2391,False
8367,3227975506,755174586,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.12.186,43.6656,-79.383,False
8393,1210505719,3227975506,7992,Cogeco Cable,72.38.217.247,42.9578,-82.2777,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
8401,3227975507,1676626115,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.239.72.195,43.0123,-81.2307,False
8417,3227975507,1675902784,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.228.63.64,43.8582,-79.3985,False
8464,3227975506,1761238213,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.92.197,43.0233,-81.1643,False
8480,3233432126,3227975507,7992,Cogeco Cable,192.186.66.62,43.3799,-79.7668,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
8492,3227975507,755174586,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.12.186,43.6656,-79.383,False
8509,1210475242,3227975506,7992,Cogeco Cable,72.38.98.234,42.2949,-83.052,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
8536,3227975507,2904576785,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,173.32.83.17,47.5986,-52.6926,False
8549,3227975507,3345303600,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,14007,Skyway West,199.101.72.48,43.623,-79.3936,False
8656,2266474856,3227975507,5645,"TekSavvy Solutions, Inc.",135.23.169.104,42.9976,-81.2563,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
8680,1761238166,3227975506,15128,Comwave Telecom Inc.,104.250.92.150,43.0233,-81.1643,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
8815,3227975506,1663736670,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",99.42.155.94,37.751,-97.822,False
8847,3227975507,1210458758,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.34.134,42.9888,-82.3592,False
8876,3227975506,1675902784,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.228.63.64,43.8582,-79.3985,False
8887,405972613,3227975507,40788,Start Communications,24.50.166.133,42.7898,-80.204,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
8922,3227975506,1745809577,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",104.14.240.169,39.8686,-86.1003,False
8955,1676624188,3227975507,812,Rogers Communications Canada Inc.,99.239.65.60,43.0443,-81.2391,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
8999,3227975507,1210467562,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,72.38.68.234,43.6319,-79.3716,False
9057,760135174,3227975506,7992,Cogeco Cable,45.78.190.6,42.3333,-82.0,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
9063,3227975507,755171943,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.2.103,42.9915,-81.3402,False
9083,755174586,3227975507,40788,Start Communications,45.3.12.186,43.6656,-79.383,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
9122,3091643406,3227975507,6327,Shaw Communications Inc.,184.70.188.14,53.5185,-113.6579,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
9152,412232343,3227975507,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
9159,3227975507,3638379643,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.68.123,42.9888,-82.3592,False
9161,3227975506,3626900266,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,11478,Openface Inc.,216.46.27.42,45.47,-73.6686,False
9166,1082947124,3227975507,40788,Start Communications,64.140.118.52,43.6572,-79.3783,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
9174,760135174,3227975507,7992,Cogeco Cable,45.78.190.6,42.3333,-82.0,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
9186,755175188,3227975507,40788,Start Communications,45.3.15.20,42.9915,-81.3402,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
9190,3227975507,2393257407,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,855,Bell Canada,142.166.53.191,47.5334,-52.7595,False
9200,3638379699,3227975507,7992,Cogeco Cable,216.221.68.179,42.9578,-82.2777,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
9239,3227975507,2886637142,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",172.14.150.86,39.8227,-86.145,False
9248,3227975507,2393257342,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,855,Bell Canada,142.166.53.126,47.5334,-52.7595,False
9302,3227975506,3233432126,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,192.186.66.62,43.3799,-79.7668,False
9409,3227975507,3480447027,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,11478,Openface Inc.,207.115.104.51,45.4805,-73.5554,False
9443,1761238328,3227975507,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
9504,3227975507,412233259,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.46.43,44.9001,-76.2494,False
9542,3227975507,409640138,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.106.156.202,40.4894,-85.5977,False
9642,3227975506,760135190,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,45.78.190.22,42.3333,-82.0,False
9669,1677622403,3227975507,812,Rogers Communications Canada Inc.,99.254.124.131,43.0123,-81.2307,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
9678,3227975506,855010549,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7922,"Comcast Cable Communications, LLC",50.246.108.245,38.9057,-76.9783,False
9682,760135190,3227975506,7992,Cogeco Cable,45.78.190.22,42.3333,-82.0,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
9691,412232355,3227975506,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
9693,2266474856,3227975506,5645,"TekSavvy Solutions, Inc.",135.23.169.104,42.9976,-81.2563,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
9723,755171943,3227975507,40788,Start Communications,45.3.2.103,42.9915,-81.3402,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
9739,2917629101,3227975506,22652,Fibrenoire Inc.,173.231.124.173,43.6784,-79.2941,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
9741,3227975507,412234426,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.50.186,44.1665,-77.4037,False
9793,3227975506,2393257342,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,855,Bell Canada,142.166.53.126,47.5334,-52.7595,False
9801,3227975507,1745809577,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",104.14.240.169,39.8686,-86.1003,False
9834,3227975507,2926783645,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,174.115.44.157,42.8909,-81.3236,False
9912,1676917179,3227975506,812,Rogers Communications Canada Inc.,99.243.185.187,43.0443,-81.2391,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
9914,1676626115,3227975506,812,Rogers Communications Canada Inc.,99.239.72.195,43.0123,-81.2307,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
9927,3227975507,760135174,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,45.78.190.6,42.3333,-82.0,False
9984,1761238166,3227975507,15128,Comwave Telecom Inc.,104.250.92.150,43.0233,-81.1643,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
9997,1176303759,3227975506,36522,BELL MOBILITY INC.,70.28.248.143,44.2099,-80.6238,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
10017,3227975506,412232415,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.223,42.95,-82.1167,False
10063,1676231243,3227975507,812,Rogers Communications Canada Inc.,99.233.66.75,44.3572,-79.6929,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
10095,3227975507,3638379050,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.66.42,42.9888,-82.3592,False
10100,2914253051,3227975506,5769,Videotron Telecom Ltee,173.179.248.251,45.5528,-73.6411,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
10118,3518471202,3227975506,7794,Execulink Telecom Inc.,209.183.156.34,42.9856,-81.1821,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
10128,412232343,3227975506,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
10267,3227975506,1676506245,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.237.116.133,44.6087,-79.4207,False
10275,3638379050,3227975507,7992,Cogeco Cable,216.221.66.42,42.9888,-82.3592,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
10292,1754333190,3227975507,15290,Allstream Corp.,104.145.0.6,43.6513,-79.3756,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
10386,3227975506,3233445238,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,192.186.117.118,42.8833,-82.15,False
10388,3227975506,1096686281,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,577,Bell Canada,65.94.26.201,46.7749,-71.3344,False
10415,3227975507,1179661323,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,5769,Videotron Telecom Ltee,70.80.52.11,45.5354,-73.6061,False
10442,3227975507,2393257217,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,855,Bell Canada,142.166.53.1,47.5334,-52.7595,False
10488,3227975506,755176040,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.18.104,43.7276,-79.3148,False
10574,3227975506,3096535828,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,577,Bell Canada,184.145.99.20,44.3572,-79.6929,False
10591,3638379090,3227975507,7992,Cogeco Cable,216.221.66.82,42.9888,-82.3592,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
10599,3227975506,1168513323,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,36493,FIBERNETICS CORPORATION,69.166.25.43,43.5637,-79.7202,False
10923,3227975507,411891757,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.140.248.45,42.9888,-82.3592,False
10928,3227975507,1249172405,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,15122,Point to Point Broadband Inc.,74.116.219.181,44.4548,-79.7352,False
10948,3227975506,1761238328,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,15128,Comwave Telecom Inc.,104.250.93.56,43.8432,-79.5644,False
10959,1249172405,3227975507,15122,Point to Point Broadband Inc.,74.116.219.181,44.4548,-79.7352,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
10999,1675801513,3227975507,812,Rogers Communications Canada Inc.,99.226.179.169,43.1432,-80.7338,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
11066,3227975507,1217120081,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,20453,Rogers Communications Canada Inc.,72.139.199.81,43.6404,-79.3995,False
11102,3227975507,412232415,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.223,42.95,-82.1167,False
11165,3227975506,1177845440,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,577,Bell Canada,70.52.126.192,43.8333,-79.5,False
11181,3227975507,1176303759,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,36522,BELL MOBILITY INC.,70.28.248.143,44.2099,-80.6238,False
11187,3227975507,2892906962,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,15290,Allstream Corp.,172.110.65.210,43.6655,-79.4204,False
