,,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,b_saddr_asn,b_saddr_asorg
78143474,2018-05-23,1654599251,755177515,395766,CloudPBX,40788,Start Communications
78144034,2018-05-23,3227975250,755177515,395152,CloudPBX,40788,Start Communications
78176783,2018-05-23,3227975251,755177515,395152,CloudPBX,40788,Start Communications
78183961,2018-05-23,1654599250,755177515,395766,CloudPBX,40788,Start Communications
71969103,2018-03-20,3227975507,755177913,393755,CloudPBX,40788,Start Communications
72786947,2018-03-28,3227975506,755177913,393755,CloudPBX,40788,Start Communications
76650963,2018-05-05,3227975506,755177938,393755,CloudPBX,40788,Start Communications
76651647,2018-05-05,3227975507,755177938,393755,CloudPBX,40788,Start Communications
78115168,2018-05-23,1654599250,755177938,395766,CloudPBX,40788,Start Communications
78137107,2018-05-23,1654599251,755177938,395766,CloudPBX,40788,Start Communications
78167279,2018-05-23,3227975250,755177938,395152,CloudPBX,40788,Start Communications
65125479,2018-01-10,3227975507,755178202,393755,CloudPBX,40788,Start Communications
65135451,2018-01-10,3227975506,755178202,393755,CloudPBX,40788,Start Communications
66123622,2018-01-23,1654599250,755178202,395766,CloudPBX,40788,Start Communications
66159971,2018-01-23,3227975251,755178202,395152,CloudPBX,40788,Start Communications
66278952,2018-01-25,3227975250,755178202,395152,CloudPBX,40788,Start Communications
66063261,2018-01-23,3227975506,755178206,393755,CloudPBX,40788,Start Communications
66081057,2018-01-23,3227975507,755178206,393755,CloudPBX,40788,Start Communications
66128639,2018-01-23,1654599250,755178206,395766,CloudPBX,40788,Start Communications
66129096,2018-01-23,3227975250,755178206,395152,CloudPBX,40788,Start Communications
75736112,2018-04-26,3227975251,755178221,395152,CloudPBX,40788,Start Communications
75771390,2018-04-26,3227975250,755178221,395152,CloudPBX,40788,Start Communications
77962149,2018-05-18,3227975507,755178221,393755,CloudPBX,40788,Start Communications
77968278,2018-05-18,1654599251,755178221,395766,CloudPBX,40788,Start Communications
78234970,2018-05-24,3227975506,755178223,393755,CloudPBX,40788,Start Communications
78235347,2018-05-24,3227975507,755178223,393755,CloudPBX,40788,Start Communications
72756132,2018-03-28,3227975507,755178236,393755,CloudPBX,40788,Start Communications
72769105,2018-03-28,3227975506,755178236,393755,CloudPBX,40788,Start Communications
71509002,2018-03-16,3227975506,755178332,393755,CloudPBX,40788,Start Communications
71520953,2018-03-16,3227975507,755178332,393755,CloudPBX,40788,Start Communications
72177916,2018-03-21,1654599250,755178426,395766,CloudPBX,40788,Start Communications
72280090,2018-03-23,3227975507,755178426,393755,CloudPBX,40788,Start Communications
72404372,2018-03-24,3227975506,755178426,393755,CloudPBX,40788,Start Communications
64491776,2018-01-01,3227975506,755178507,393755,CloudPBX,40788,Start Communications
64491821,2018-01-01,3227975507,755178507,393755,CloudPBX,40788,Start Communications
71219755,2018-03-14,3227975506,755178587,393755,CloudPBX,40788,Start Communications
71220163,2018-03-14,3227975507,755178587,393755,CloudPBX,40788,Start Communications
64507165,2018-01-02,3227975507,755178621,393755,CloudPBX,40788,Start Communications
64511497,2018-01-02,3227975506,755178621,393755,CloudPBX,40788,Start Communications
74762405,2018-04-17,3227975507,755178674,393755,CloudPBX,40788,Start Communications
74967926,2018-04-19,3227975507,755178755,393755,CloudPBX,40788,Start Communications
74971821,2018-04-19,3227975506,755178755,393755,CloudPBX,40788,Start Communications
78120792,2018-05-23,1654599250,755178755,395766,CloudPBX,40788,Start Communications
78124174,2018-05-23,1654599251,755178755,395766,CloudPBX,40788,Start Communications
78148970,2018-05-23,3227975250,755178755,395152,CloudPBX,40788,Start Communications
78038461,2018-05-22,3227975506,755178927,393755,CloudPBX,40788,Start Communications
78078633,2018-05-22,3227975507,755178927,393755,CloudPBX,40788,Start Communications
78421503,2018-05-26,3227975506,755179058,393755,CloudPBX,40788,Start Communications
78427392,2018-05-27,3227975507,755179058,393755,CloudPBX,40788,Start Communications
71505709,2018-03-16,3227975506,755179106,393755,CloudPBX,40788,Start Communications
71530838,2018-03-16,3227975507,755179106,393755,CloudPBX,40788,Start Communications
65386253,2018-01-12,3227975507,755179384,393755,CloudPBX,40788,Start Communications
65429494,2018-01-13,3227975506,755179384,393755,CloudPBX,40788,Start Communications
66123571,2018-01-23,3227975251,755179384,395152,CloudPBX,40788,Start Communications
66160044,2018-01-23,1654599250,755179384,395766,CloudPBX,40788,Start Communications
64515233,2018-01-02,3227975506,755179456,393755,CloudPBX,40788,Start Communications
64584527,2018-01-02,3227975507,755179456,393755,CloudPBX,40788,Start Communications
66117877,2018-01-23,1654599250,755179456,395766,CloudPBX,40788,Start Communications
66122155,2018-01-23,1654599251,755179456,395766,CloudPBX,40788,Start Communications
66144650,2018-01-23,3227975251,755179456,395152,CloudPBX,40788,Start Communications
64541802,2018-01-02,3227975507,756118608,393755,CloudPBX,7018,"AT&T Services, Inc."
64542599,2018-01-02,3227975506,756118608,393755,CloudPBX,7018,"AT&T Services, Inc."
64680610,2018-01-03,1654599251,756118608,395766,CloudPBX,7018,"AT&T Services, Inc."
65284214,2018-01-11,1654599250,756118608,395766,CloudPBX,7018,"AT&T Services, Inc."
65995833,2018-01-22,3227975251,756118608,395152,CloudPBX,7018,"AT&T Services, Inc."
66108952,2018-01-23,3227975250,756118608,395152,CloudPBX,7018,"AT&T Services, Inc."
65696501,2018-01-17,3227975507,758826954,393755,CloudPBX,36493,FIBERNETICS CORPORATION
75640704,2018-04-25,3227975507,759842328,393755,CloudPBX,54614,CIK Telecom INC
69537737,2018-02-27,3227975506,760128763,393755,CloudPBX,7992,Cogeco Cable
64509211,2018-01-02,3227975506,760129234,393755,CloudPBX,7992,Cogeco Cable
64515754,2018-01-02,3227975507,760129234,393755,CloudPBX,7992,Cogeco Cable
66126917,2018-01-23,3227975251,760129234,395152,CloudPBX,7992,Cogeco Cable
66137451,2018-01-23,1654599250,760129234,395766,CloudPBX,7992,Cogeco Cable
78129771,2018-05-23,1654599251,760129234,395766,CloudPBX,7992,Cogeco Cable
78133839,2018-05-23,3227975250,760129234,395152,CloudPBX,7992,Cogeco Cable
64509760,2018-01-02,3227975506,760135174,393755,CloudPBX,7992,Cogeco Cable
64510461,2018-01-02,3227975507,760135174,393755,CloudPBX,7992,Cogeco Cable
66127551,2018-01-23,1654599251,760135174,395766,CloudPBX,7992,Cogeco Cable
66142256,2018-01-23,3227975250,760135174,395152,CloudPBX,7992,Cogeco Cable
78187276,2018-05-23,1654599250,760135174,395766,CloudPBX,7992,Cogeco Cable
64518122,2018-01-02,3227975506,760135190,393755,CloudPBX,7992,Cogeco Cable
64519393,2018-01-02,3227975507,760135190,393755,CloudPBX,7992,Cogeco Cable
65130105,2018-01-10,3227975250,760135190,395152,CloudPBX,7992,Cogeco Cable
65153603,2018-01-10,3227975251,760135190,395152,CloudPBX,7992,Cogeco Cable
66107700,2018-01-23,1654599251,760135190,395766,CloudPBX,7992,Cogeco Cable
66112045,2018-01-23,1654599250,760135190,395766,CloudPBX,7992,Cogeco Cable
64508108,2018-01-02,3227975506,773050693,393755,CloudPBX,51865,DIDWW Ireland Limited
64607834,2018-01-03,1654599250,773050693,395766,CloudPBX,51865,DIDWW Ireland Limited
64632684,2018-01-03,1654599251,773050693,395766,CloudPBX,51865,DIDWW Ireland Limited
64714003,2018-01-04,3227975507,773050693,393755,CloudPBX,51865,DIDWW Ireland Limited
67882274,2018-02-10,3227975250,773050693,395152,CloudPBX,51865,DIDWW Ireland Limited
64818989,2018-01-05,3227975506,773050694,393755,CloudPBX,51865,DIDWW Ireland Limited
65335553,2018-01-12,1654599251,773050694,395766,CloudPBX,51865,DIDWW Ireland Limited
65368783,2018-01-12,3227975507,773050694,393755,CloudPBX,51865,DIDWW Ireland Limited
65513919,2018-01-15,1654599250,773050694,395766,CloudPBX,51865,DIDWW Ireland Limited
64521540,2018-01-02,1654599251,773050695,395766,CloudPBX,51865,DIDWW Ireland Limited
64603689,2018-01-03,3227975506,773050695,393755,CloudPBX,51865,DIDWW Ireland Limited
64703671,2018-01-04,1654599250,773050695,395766,CloudPBX,51865,DIDWW Ireland Limited
64802040,2018-01-05,3227975507,773050695,393755,CloudPBX,51865,DIDWW Ireland Limited
64505975,2018-01-02,3227975507,773050703,393755,CloudPBX,51865,DIDWW Ireland Limited
64508733,2018-01-02,3227975506,773050703,393755,CloudPBX,51865,DIDWW Ireland Limited
64569097,2018-01-02,1654599250,773050703,395766,CloudPBX,51865,DIDWW Ireland Limited
64737224,2018-01-04,1654599251,773050703,395766,CloudPBX,51865,DIDWW Ireland Limited
65434045,2018-01-13,3227975250,773050703,395152,CloudPBX,51865,DIDWW Ireland Limited
75758281,2018-04-26,3227975251,773050703,395152,CloudPBX,51865,DIDWW Ireland Limited
64520584,2018-01-02,1654599251,773050704,395766,CloudPBX,51865,DIDWW Ireland Limited
64714899,2018-01-04,3227975507,773050704,393755,CloudPBX,51865,DIDWW Ireland Limited
64802208,2018-01-05,1654599250,773050704,395766,CloudPBX,51865,DIDWW Ireland Limited
65188866,2018-01-10,3227975250,773050704,395152,CloudPBX,51865,DIDWW Ireland Limited
65228236,2018-01-11,3227975506,773050704,393755,CloudPBX,51865,DIDWW Ireland Limited
69758058,2018-03-01,3227975251,773050704,395152,CloudPBX,51865,DIDWW Ireland Limited
66020848,2018-01-22,3227975507,780114046,393755,CloudPBX,6830,Liberty Global Operations B.V.
66356906,2018-01-25,3227975506,790907068,393755,CloudPBX,20115,Charter Communications
78557719,2018-05-29,1654599251,792160994,395766,CloudPBX,855,Bell Canada
69046553,2018-02-22,3227975506,792161680,393755,CloudPBX,855,Bell Canada
72543176,2018-03-26,3227975507,792166888,393755,CloudPBX,855,Bell Canada
74311694,2018-04-12,3227975506,792166888,393755,CloudPBX,855,Bell Canada
76332247,2018-05-02,3227975506,792194223,393755,CloudPBX,855,Bell Canada
75600190,2018-04-25,3227975507,792194403,393755,CloudPBX,855,Bell Canada
65472228,2018-01-15,3227975507,840406157,393755,CloudPBX,36351,SoftLayer Technologies Inc.
67707163,2018-02-08,3227975506,840406157,393755,CloudPBX,36351,SoftLayer Technologies Inc.
74897584,2018-04-18,3227975251,840406157,395152,CloudPBX,36351,SoftLayer Technologies Inc.
65164661,2018-01-10,3227975251,843071677,395152,CloudPBX,6327,Shaw Communications Inc.
64496891,2018-01-01,3227975250,843080622,395152,CloudPBX,6327,Shaw Communications Inc.
64498504,2018-01-01,3227975251,843080622,395152,CloudPBX,6327,Shaw Communications Inc.
66408871,2018-01-26,3227975251,843082421,395152,CloudPBX,6327,Shaw Communications Inc.
75334574,2018-04-23,3227975506,843093146,393755,CloudPBX,6327,Shaw Communications Inc.
75348025,2018-04-23,3227975250,843093146,395152,CloudPBX,6327,Shaw Communications Inc.
75382332,2018-04-23,3227975251,843093146,395152,CloudPBX,6327,Shaw Communications Inc.
77958701,2018-05-18,1654599251,843093146,395766,CloudPBX,6327,Shaw Communications Inc.
64889938,2018-01-06,3227975250,843244070,395152,CloudPBX,6327,Shaw Communications Inc.
65018858,2018-01-09,3227975251,843244070,395152,CloudPBX,6327,Shaw Communications Inc.
65566506,2018-01-16,3227975251,843249200,395152,CloudPBX,6327,Shaw Communications Inc.
64550012,2018-01-02,3227975251,843331514,395152,CloudPBX,6327,Shaw Communications Inc.
64556461,2018-01-02,3227975250,843331514,395152,CloudPBX,6327,Shaw Communications Inc.
70262381,2018-03-06,3227975250,843371666,395152,CloudPBX,6327,Shaw Communications Inc.
70280022,2018-03-06,3227975251,843371666,395152,CloudPBX,6327,Shaw Communications Inc.
77954221,2018-05-18,1654599251,843371666,395766,CloudPBX,6327,Shaw Communications Inc.
77957846,2018-05-18,3227975507,843371666,393755,CloudPBX,6327,Shaw Communications Inc.
77965643,2018-05-18,3227975506,843371666,393755,CloudPBX,6327,Shaw Communications Inc.
64906736,2018-01-07,3227975250,844903169,395152,CloudPBX,852,TELUS Communications Inc.
65324089,2018-01-12,3227975251,844903169,395152,CloudPBX,852,TELUS Communications Inc.
64557536,2018-01-02,3227975250,844913931,395152,CloudPBX,852,TELUS Communications Inc.
64565752,2018-01-02,3227975251,844913931,395152,CloudPBX,852,TELUS Communications Inc.
64578762,2018-01-02,3227975251,844933399,395152,CloudPBX,852,TELUS Communications Inc.
64583798,2018-01-02,3227975250,844933399,395152,CloudPBX,852,TELUS Communications Inc.
64537282,2018-01-02,3227975250,844941337,395152,CloudPBX,852,TELUS Communications Inc.
64569860,2018-01-02,3227975251,844941337,395152,CloudPBX,852,TELUS Communications Inc.
77958449,2018-05-18,3227975507,844941337,393755,CloudPBX,852,TELUS Communications Inc.
64499799,2018-01-01,3227975506,845250898,393755,CloudPBX,36351,SoftLayer Technologies Inc.
64499930,2018-01-01,3227975250,845250898,395152,CloudPBX,36351,SoftLayer Technologies Inc.
64601376,2018-01-03,3227975507,845250898,393755,CloudPBX,36351,SoftLayer Technologies Inc.
65020935,2018-01-09,3227975251,845250898,395152,CloudPBX,36351,SoftLayer Technologies Inc.
66163916,2018-01-24,1654599251,845250898,395766,CloudPBX,36351,SoftLayer Technologies Inc.
78196098,2018-05-23,1654599250,845250898,395766,CloudPBX,36351,SoftLayer Technologies Inc.
64489882,2018-01-01,3227975506,845250899,393755,CloudPBX,36351,SoftLayer Technologies Inc.
64490451,2018-01-01,3227975507,845250899,393755,CloudPBX,36351,SoftLayer Technologies Inc.
64491230,2018-01-01,3227975250,845250899,395152,CloudPBX,36351,SoftLayer Technologies Inc.
64727486,2018-01-04,3227975251,845250899,395152,CloudPBX,36351,SoftLayer Technologies Inc.
66122565,2018-01-23,1654599251,845250899,395766,CloudPBX,36351,SoftLayer Technologies Inc.
66126355,2018-01-23,1654599250,845250899,395766,CloudPBX,36351,SoftLayer Technologies Inc.
78663157,2018-05-30,3227975250,845291913,395152,CloudPBX,852,TELUS Communications Inc.
78665543,2018-05-30,3227975251,845291913,395152,CloudPBX,852,TELUS Communications Inc.
66210232,2018-01-24,3227975251,845298758,395152,CloudPBX,852,TELUS Communications Inc.
66223446,2018-01-24,3227975250,845298758,395152,CloudPBX,852,TELUS Communications Inc.
66998853,2018-02-02,3227975506,845298758,393755,CloudPBX,852,TELUS Communications Inc.
64637757,2018-01-03,3227975251,845299279,395152,CloudPBX,852,TELUS Communications Inc.
64669673,2018-01-03,3227975250,845299279,395152,CloudPBX,852,TELUS Communications Inc.
66126838,2018-01-23,3227975250,845302071,395152,CloudPBX,852,TELUS Communications Inc.
66135460,2018-01-23,3227975251,845302071,395152,CloudPBX,852,TELUS Communications Inc.
70658039,2018-03-09,1654599250,845302071,395766,CloudPBX,852,TELUS Communications Inc.
70658371,2018-03-09,1654599251,845302071,395766,CloudPBX,852,TELUS Communications Inc.
72147417,2018-03-21,3227975507,845302071,393755,CloudPBX,852,TELUS Communications Inc.
77960243,2018-05-18,3227975506,845302071,393755,CloudPBX,852,TELUS Communications Inc.
66106926,2018-01-23,3227975250,845302350,395152,CloudPBX,852,TELUS Communications Inc.
66108544,2018-01-23,3227975251,845302350,395152,CloudPBX,852,TELUS Communications Inc.
74219121,2018-04-11,3227975250,845304447,395152,CloudPBX,852,TELUS Communications Inc.
74261860,2018-04-11,3227975251,845304447,395152,CloudPBX,852,TELUS Communications Inc.
64495691,2018-01-01,3227975250,845308522,395152,CloudPBX,852,TELUS Communications Inc.
64690928,2018-01-03,3227975251,845308522,395152,CloudPBX,852,TELUS Communications Inc.
65493209,2018-01-15,3227975251,845309698,395152,CloudPBX,852,TELUS Communications Inc.
69616674,2018-02-28,3227975251,845309816,395152,CloudPBX,852,TELUS Communications Inc.
69630446,2018-02-28,3227975250,845309816,395152,CloudPBX,852,TELUS Communications Inc.
72100865,2018-03-21,1654599250,845309816,395766,CloudPBX,852,TELUS Communications Inc.
72224981,2018-03-22,3227975506,845309816,393755,CloudPBX,852,TELUS Communications Inc.
74252017,2018-04-11,3227975507,845309816,393755,CloudPBX,852,TELUS Communications Inc.
67090974,2018-02-02,3227975251,845309946,395152,CloudPBX,852,TELUS Communications Inc.
68950418,2018-02-21,3227975250,845309946,395152,CloudPBX,852,TELUS Communications Inc.
64571876,2018-01-02,3227975251,845316559,395152,CloudPBX,852,TELUS Communications Inc.
64579412,2018-01-02,3227975250,845316559,395152,CloudPBX,852,TELUS Communications Inc.
65756359,2018-01-18,3227975507,845316559,393755,CloudPBX,852,TELUS Communications Inc.
69188319,2018-02-23,3227975506,845316559,393755,CloudPBX,852,TELUS Communications Inc.
65968115,2018-01-22,3227975251,845317129,395152,CloudPBX,852,TELUS Communications Inc.
65971365,2018-01-22,3227975250,845317129,395152,CloudPBX,852,TELUS Communications Inc.
64521273,2018-01-02,3227975250,845317976,395152,CloudPBX,852,TELUS Communications Inc.
64554366,2018-01-02,3227975251,845317976,395152,CloudPBX,852,TELUS Communications Inc.
65433476,2018-01-13,3227975250,845343134,395152,CloudPBX,852,TELUS Communications Inc.
65442829,2018-01-14,3227975251,845343134,395152,CloudPBX,852,TELUS Communications Inc.
67790456,2018-02-09,3227975251,845390333,395152,CloudPBX,852,TELUS Communications Inc.
74680700,2018-04-16,3227975250,845390333,395152,CloudPBX,852,TELUS Communications Inc.
66176177,2018-01-24,1654599250,845419979,395766,CloudPBX,603,Bell Canada
76347469,2018-05-02,3227975507,845419979,393755,CloudPBX,603,Bell Canada
77347746,2018-05-11,1654599251,845419979,395766,CloudPBX,603,Bell Canada
77679405,2018-05-15,3227975506,845419979,393755,CloudPBX,603,Bell Canada
72313251,2018-03-23,3227975507,845419980,393755,CloudPBX,603,Bell Canada
72779324,2018-03-28,3227975506,845469709,393755,CloudPBX,577,Bell Canada
71806455,2018-03-19,3227975506,845506658,393755,CloudPBX,577,Bell Canada
71824543,2018-03-19,3227975507,845506658,393755,CloudPBX,577,Bell Canada
72166190,2018-03-21,3227975250,845506658,395152,CloudPBX,577,Bell Canada
75907724,2018-04-27,3227975506,845507258,393755,CloudPBX,577,Bell Canada
75991451,2018-04-30,3227975507,845507258,393755,CloudPBX,577,Bell Canada
74156797,2018-04-11,3227975507,845507561,393755,CloudPBX,577,Bell Canada
74166353,2018-04-11,3227975506,845507561,393755,CloudPBX,577,Bell Canada
78667977,2018-05-30,3227975507,845530229,393755,CloudPBX,577,Bell Canada
78672563,2018-05-30,3227975506,845530229,393755,CloudPBX,577,Bell Canada
78717921,2018-05-31,1654599251,845530229,395766,CloudPBX,577,Bell Canada
