id	ua
2650	ENSR3.0.66.30-IS9-RMRG40910-RG2490-CPO6087
2144	ENSR3.0.66.30-IS9-RMRG40910-RG2490-CPO6448
2699	ENSR3.0.66.30-IS9-RMRG40910-RG2490-CPO7475
2018	ENSR3.0.66.30-IS9-RMRG40920-RG2490-CPO3474
2771	ENSR3.0.66.30-IS9-RMRG41030-RG2490-CPO23856
2905	ENSR3.0.66.30-IS9-RMRG41030-RG2490-CPO25646
2774	ENSR3.0.66.30-IS9-RMRG41030-RG2490-CPO28074
2062	ENSR3.0.66.30-IS9-RMRG41031-RG2490-CPO20088
2906	ENSR3.0.66.30-IS9-RMRG41031-RG2490-CPO237
2885	ENSR3.0.66.30-IS9-RMRG41031-RG2490-CPO27535
2870	ENSR3.0.66.30-IS9-RMRG41031-RG2490-CPO29729
2022	ENSR3.0.66.30-IS9-RMRG41061-RG2490-CPO19908
1960	ENSR3.0.66.30-IS9-RMRG41131-RG2490-CPO23517
1731	ENSR3.0.66.37-IS1-RMRG40041-RG2490-CPO11922
1635	ENSR3.0.66.37-IS1-RMRG40041-RG2490-CPO12033
1622	ENSR3.0.66.37-IS1-RMRG40041-RG2490-CPO24904
1692	ENSR3.0.66.37-IS1-RMRG40042-RG2490-CPO11556
1579	ENSR3.0.66.37-IS1-RMRG40042-RG2490-CPO13836
1449	ENSR3.0.66.37-IS1-RMRG40043-RG2490-CPO29699
1496	ENSR3.0.66.37-IS1-RMRG40043-RG2490-CPO926
1654	ENSR3.0.66.37-IS1-RMRG40060-RG2490-CPO18935
1504	ENSR3.0.66.37-IS1-RMRG40070-RG2490-CPO10446
1607	ENSR3.0.66.37-IS1-RMRG40070-RG2490-CPO12744
1248	ENSR3.0.66.37-IS1-RMRG40070-RG2490-CPO15609
1426	ENSR3.0.66.37-IS1-RMRG40070-RG2490-CPO16600
1395	ENSR3.0.66.37-IS1-RMRG40070-RG2490-CPO1835
1117	ENSR3.0.66.37-IS1-RMRG40070-RG2490-CPO26581
1464	ENSR3.0.66.37-IS1-RMRG40070-RG2490-CPO2690
1174	ENSR3.0.66.37-IS1-RMRG40070-RG2490-CPO3736
1352	ENSR3.0.66.37-IS1-RMRG40070-RG2490-CPO7158
1470	ENSR3.0.66.37-IS1-RMRG40070-RG2490-CPO7260
1485	ENSR3.0.66.37-IS1-RMRG40071-RG2490-CPO10588
1443	ENSR3.0.66.37-IS1-RMRG40071-RG2490-CPO16898
1172	ENSR3.0.66.37-IS1-RMRG40071-RG2490-CPO18953
1453	ENSR3.0.66.37-IS1-RMRG40071-RG2490-CPO25434
1138	ENSR3.0.66.37-IS1-RMRG40071-RG2490-CPO25808
1114	ENSR3.0.66.37-IS1-RMRG40071-RG2490-CPO2783
1472	ENSR3.0.66.37-IS1-RMRG40071-RG2490-CPO27904
1420	ENSR3.0.66.37-IS1-RMRG40071-RG2490-CPO29816
1355	ENSR3.0.66.37-IS1-RMRG40071-RG2490-CPO5318
1357	ENSR3.0.66.37-IS1-RMRG40071-RG2490-CPO6808
1212	ENSR3.0.66.37-IS1-RMRG40071-RG2490-CPO9705
1137	ENSR3.0.66.37-IS1-RMRG40102-RG2490-CPO21617
1270	ENSR3.0.66.37-IS1-RMRG40102-RG2490-CPO26910
1422	ENSR3.0.66.37-IS1-RMRG40192-RG2490-CPO10282
1078	ENSR3.0.66.37-IS1-RMRG40192-RG2490-CPO21016
1262	ENSR3.0.66.37-IS1-RMRG40201-RG2490-CPO13455
1048	ENSR3.0.66.37-IS1-RMRG40202-RG2490-CPO13357
1696	ENSR3.0.66.37-IS1-RMRG40202-RG2490-CPO19060
1505	ENSR3.0.66.37-IS1-RMRG40202-RG2490-CPO26373
1060	ENSR3.0.66.37-IS1-RMRG40203-RG2490-CPO7958
1115	ENSR3.0.66.37-IS1-RMRG40204-RG2490-CPO25091
1277	ENSR3.0.66.37-IS1-RMRG40205-RG2490-CPO8763
1066	ENSR3.0.66.37-IS1-RMRG40208-RG2490-CPO11540
1244	ENSR3.0.66.37-IS1-RMRG40220-RG2490-CPO17360
1318	ENSR3.0.66.37-IS1-RMRG40220-RG2490-CPO18082
1233	ENSR3.0.66.37-IS1-RMRG40220-RG2490-CPO23064
1296	ENSR3.0.66.37-IS1-RMRG40220-RG2490-CPO27445
1147	ENSR3.0.66.37-IS1-RMRG40220-RG2490-CPO8909
1396	ENSR3.0.66.37-IS1-RMRG40221-RG2490-CPO24753
1010	ENSR3.0.66.37-IS1-RMRG40221-RG2490-CPO29412
1116	ENSR3.0.66.37-IS1-RMRG40222-RG2490-CPO14008
1737	ENSR3.0.66.37-IS1-RMRG40222-RG2490-CPO23184
1058	ENSR3.0.66.37-IS1-RMRG40224-RG2490-CPO11713
1187	ENSR3.0.66.37-IS1-RMRG40224-RG2490-CPO262
1256	ENSR3.0.66.37-IS1-RMRG40224-RG2490-CPO29032
1245	ENSR3.0.66.37-IS1-RMRG40226-RG2490-CPO12850
1108	ENSR3.0.66.37-IS1-RMRG40226-RG2490-CPO15656
1628	ENSR3.0.66.37-IS1-RMRG40226-RG2490-CPO19867
1366	ENSR3.0.66.37-IS1-RMRG40300-RG2490-CPO23372
1354	ENSR3.0.66.37-IS1-RMRG40400-RG2490-CPO13440
1190	ENSR3.0.66.37-IS1-RMRG40400-RG2490-CPO14181
1711	ENSR3.0.66.37-IS1-RMRG40400-RG2490-CPO18762
1175	ENSR3.0.66.37-IS1-RMRG40400-RG2490-CPO23380
1525	ENSR3.0.66.37-IS1-RMRG40450-RG2490-CPO897
1593	ENSR3.0.66.37-IS1-RMRG40451-RG2490-CPO22318
1547	ENSR3.0.66.37-IS1-RMRG40451-RG2490-CPO26819
1386	ENSR3.0.66.37-IS1-RMRG40451-RG2490-CPO974
1161	ENSR3.0.66.37-IS1-RMRG40452-RG2490-CPO14700
1416	ENSR3.0.66.37-IS1-RMRG40452-RG2490-CPO2754
1551	ENSR3.0.66.37-IS1-RMRG40453-RG2490-CPO24760
1524	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO10478
1640	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO1070
1595	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO11336
1050	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO12577
1075	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO12987
1057	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO13968
1447	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO14512
1240	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO14997
1429	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO15501
1615	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO15608
1474	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO15696
1127	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO16369
1760	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO17508
1433	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO17701
1748	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO18064
1668	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO18825
1632	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO19817
1388	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO20202
1499	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO20972
1280	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO21147
1405	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO21217
1325	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO22154
1682	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO22385
1456	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO22762
1570	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO22997
1160	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO23463
1591	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO2466
1746	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO25124
1436	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO25360
1522	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO25580
1103	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO25719
1673	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO2572
1361	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO25874
1278	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO2633
1031	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO27371
1136	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO27437
1316	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO27474
1267	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO28235
1097	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO29078
1694	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO29525
1273	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO29728
1672	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO3200
1699	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO3322
1053	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO3938
1314	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO396
1069	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO4581
1413	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO4643
1550	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO5129
1403	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO6135
1315	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO7299
1110	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO7331
1609	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO8537
1188	ENSR3.0.66.37-IS1-RMRG40570-RG2490-CPO8572
1560	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO10341
1480	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO10366
1185	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO10394
1257	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO10427
1384	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO11123
1232	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO12002
1283	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO12896
1380	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO1367
1691	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO13995
1170	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO14333
1477	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO14523
1621	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO15552
1601	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO18926
1419	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO20293
1372	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO21236
1520	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO22847
1036	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO25981
1720	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO26290
1289	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO2714
1497	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO27511
1738	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO29046
1747	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO29598
1719	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO29996
1555	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO3225
1437	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO4436
1500	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO4997
1163	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO5342
1686	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO5668
1693	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO5713
1324	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO6300
1393	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO6515
1162	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO70
1677	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO7541
1238	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO7621
1697	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO7991
1134	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO8667
1412	ENSR3.0.66.37-IS1-RMRG40571-RG2490-CPO9732
1580	ENSR3.0.66.37-IS1-RMRG40820-RG2490-CPO14470
1370	ENSR3.0.66.37-IS1-RMRG40820-RG2490-CPO15471
1154	ENSR3.0.66.37-IS1-RMRG40820-RG2490-CPO16206
1150	ENSR3.0.66.37-IS1-RMRG40820-RG2490-CPO22459
1155	ENSR3.0.66.37-IS1-RMRG40820-RG2490-CPO22977
1553	ENSR3.0.66.37-IS1-RMRG40820-RG2490-CPO3908
1458	ENSR3.0.66.37-IS1-RMRG40820-RG2490-CPO7393
1152	ENSR3.0.66.37-IS1-RMRG40820-RG2490-CPO9213
1448	ENSR3.0.66.37-IS1-RMRG40880-RG2490-CPO1012
1590	ENSR3.0.66.37-IS1-RMRG40880-RG2490-CPO14024
1602	ENSR3.0.66.37-IS1-RMRG40880-RG2490-CPO15839
1476	ENSR3.0.66.37-IS1-RMRG40880-RG2490-CPO22044
1333	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO11453
1365	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO1437
1559	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO15935
1569	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO2005
1467	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO20257
1639	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO21990
1295	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO23229
1047	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO24488
1478	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO25292
1523	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO25468
1363	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO2560
1475	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO3496
1065	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO6582
1493	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO7895
1368	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO9217
1466	ENSR3.0.66.37-IS1-RMRG40890-RG2490-CPO9824
1302	ENSR3.0.66.37-IS1-RMRG40891-RG2490-CPO12887
1043	ENSR3.0.66.37-IS1-RMRG40891-RG2490-CPO17856
1604	ENSR3.0.66.37-IS1-RMRG40891-RG2490-CPO25678
1651	ENSR3.0.66.37-IS1-RMRG40891-RG2490-CPO26927
1507	ENSR3.0.66.37-IS1-RMRG40891-RG2490-CPO2928
1112	ENSR3.0.66.37-IS1-RMRG40891-RG2490-CPO3613
1059	ENSR3.0.66.37-IS1-RMRG40891-RG2490-CPO4952
1337	ENSR3.0.66.37-IS1-RMRG40891-RG2490-CPO5999
1423	ENSR3.0.66.37-IS1-RMRG40891-RG2490-CPO9301
1566	ENSR3.0.66.37-IS1-RMRG40892-RG2490-CPO11729
1087	ENSR3.0.66.37-IS1-RMRG40892-RG2490-CPO159
1722	ENSR3.0.66.37-IS1-RMRG40892-RG2490-CPO24026
1344	ENSR3.0.66.37-IS1-RMRG40892-RG2490-CPO26254
1100	ENSR3.0.66.37-IS1-RMRG40892-RG2490-CPO26709
1548	ENSR3.0.66.37-IS1-RMRG40892-RG2490-CPO3414
1376	ENSR3.0.66.37-IS1-RMRG40892-RG2490-CPO3681
1015	ENSR3.0.66.37-IS1-RMRG40892-RG2490-CPO8290
1239	ENSR3.0.66.37-IS1-RMRG40892-RG2490-CPO8683
1529	ENSR3.0.66.37-IS1-RMRG40893-RG2490-CPO1271
1532	ENSR3.0.66.37-IS1-RMRG40893-RG2490-CPO19212
1387	ENSR3.0.66.37-IS1-RMRG40894-RG2490-CPO13035
1629	ENSR3.0.66.37-IS1-RMRG40894-RG2490-CPO16632
1501	ENSR3.0.66.37-IS1-RMRG40894-RG2490-CPO17394
1037	ENSR3.0.66.37-IS1-RMRG40894-RG2490-CPO19591
1619	ENSR3.0.66.37-IS1-RMRG40894-RG2490-CPO24207
1200	ENSR3.0.66.37-IS1-RMRG40894-RG2490-CPO25778
1603	ENSR3.0.66.37-IS1-RMRG40894-RG2490-CPO28125
1279	ENSR3.0.66.37-IS1-RMRG40894-RG2490-CPO4872
1340	ENSR3.0.66.37-IS1-RMRG40894-RG2490-CPO6390
1582	ENSR3.0.66.37-IS1-RMRG40895-RG2490-CPO12450
1305	ENSR3.0.66.37-IS1-RMRG40895-RG2490-CPO13743
1647	ENSR3.0.66.37-IS1-RMRG40895-RG2490-CPO1427
1510	ENSR3.0.66.37-IS1-RMRG40895-RG2490-CPO22448
1018	ENSR3.0.66.37-IS1-RMRG40895-RG2490-CPO25547
1281	ENSR3.0.66.37-IS1-RMRG40895-RG2490-CPO26407
1557	ENSR3.0.66.37-IS1-RMRG40895-RG2490-CPO324
1145	ENSR3.0.66.37-IS1-RMRG40896-RG2490-CPO11172
1516	ENSR3.0.66.37-IS1-RMRG40896-RG2490-CPO11715
1086	ENSR3.0.66.37-IS1-RMRG40896-RG2490-CPO16833
1241	ENSR3.0.66.37-IS1-RMRG40896-RG2490-CPO20520
1111	ENSR3.0.66.37-IS1-RMRG40896-RG2490-CPO26377
1502	ENSR3.0.66.37-IS1-RMRG40896-RG2490-CPO29939
1068	ENSR3.0.66.37-IS1-RMRG40896-RG2490-CPO7476
1528	ENSR3.0.66.37-IS1-RMRG40896-RG2490-CPO7734
1425	ENSR3.0.66.37-IS1-RMRG40896-RG2490-CPO8023
1193	ENSR3.0.66.37-IS1-RMRG40896-RG2490-CPO9277
1343	ENSR3.0.66.37-IS1-RMRG40896-RG2490-CPO9852
1083	ENSR3.0.66.37-IS1-RMRG40897-RG2490-CPO11856
1221	ENSR3.0.66.37-IS1-RMRG40897-RG2490-CPO20232
1291	ENSR3.0.66.37-IS1-RMRG40897-RG2490-CPO21344
1462	ENSR3.0.66.37-IS1-RMRG40897-RG2490-CPO27006
1105	ENSR3.0.66.37-IS1-RMRG40898-RG2490-CPO15203
1710	ENSR3.0.66.37-IS1-RMRG40898-RG2490-CPO16187
1517	ENSR3.0.66.37-IS1-RMRG40898-RG2490-CPO22876
1022	ENSR3.0.66.37-IS1-RMRG40898-RG2490-CPO23888
1082	ENSR3.0.66.37-IS1-RMRG40898-RG2490-CPO7653
1246	ENSR3.0.66.37-IS1-RMRG40898-RG2490-CPO8736
1549	ENSR3.0.66.37-IS1-RMRG40910-RG2490-CPO21307
686	ENSR3.0.66.37-IS2-RMRG2-RG2600-CPO10315
3179	ENSR3.0.66.37-IS2-RMRG40040-RG2190-CPO1951
819	ENSR3.0.66.37-IS2-RMRG40060-RG2600-CPO2481
1486	ENSR3.0.66.37-IS2-RMRG40070-RG2600-CPO8946
1207	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO10135
1073	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO10319
1206	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO12145
1228	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO12269
967	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO15270
1209	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO15450
928	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO1548
637	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO16653
1301	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO16958
1140	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO18700
1131	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO18970
1300	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO1943
1167	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO19649
1259	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO20865
1166	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO21525
1003	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO22152
1079	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO23619
1128	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO26484
1168	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO27814
1258	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO28680
1054	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO29171
1139	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO29469
1132	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO3012
736	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO5059
636	ENSR3.0.66.37-IS2-RMRG40102-RG2600-CPO6586
3282	ENSR3.0.66.37-IS2-RMRG40190-RG2190-CPO8101
3188	ENSR3.0.66.37-IS2-RMRG40191-RG2065-CPO16056
987	ENSR3.0.66.37-IS2-RMRG40192-RG2600-CPO15920
985	ENSR3.0.66.37-IS2-RMRG40192-RG2600-CPO17721
1724	ENSR3.0.66.37-IS2-RMRG40192-RG2600-CPO25252
3221	ENSR3.0.66.37-IS2-RMRG40193-RG2190-CPO21319
3163	ENSR3.0.66.37-IS2-RMRG40193-RG2190-CPO26168
3161	ENSR3.0.66.37-IS2-RMRG40194-RG2190-CPO21860
3299	ENSR3.0.66.37-IS2-RMRG40196-RG2190-CPO7737
3124	ENSR3.0.66.37-IS2-RMRG40200-RG2190-CPO11075
3061	ENSR3.0.66.37-IS2-RMRG40200-RG2190-CPO18192
647	ENSR3.0.66.37-IS2-RMRG40200-RG2600-CPO12881
707	ENSR3.0.66.37-IS2-RMRG40200-RG2600-CPO16418
1434	ENSR3.0.66.37-IS2-RMRG40200-RG2600-CPO22546
978	ENSR3.0.66.37-IS2-RMRG40200-RG2600-CPO7458
652	ENSR3.0.66.37-IS2-RMRG40200-RG2600-CPO7541
702	ENSR3.0.66.37-IS2-RMRG40200-RG2600-CPO768
863	ENSR3.0.66.37-IS2-RMRG40200-RG2600-CPO7978
1359	ENSR3.0.66.37-IS2-RMRG40200-RG2600-CPO8859
679	ENSR3.0.66.37-IS2-RMRG40200-RG2600-CPO8966
3317	ENSR3.0.66.37-IS2-RMRG40201-RG2190-CPO18282
697	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO11765
724	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO129
778	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO18408
848	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO20078
971	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO2070
1290	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO21735
1482	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO23036
1674	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO4176
639	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO5993
646	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO657
700	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO8964
651	ENSR3.0.66.37-IS2-RMRG40201-RG2600-CPO9547
715	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO12279
703	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO15954
704	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO16406
1040	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO17973
1029	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO18793
781	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO19947
1141	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO20187
901	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO2692
1287	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO28365
681	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO6688
950	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO7495
701	ENSR3.0.66.37-IS2-RMRG40202-RG2600-CPO9983
3288	ENSR3.0.66.37-IS2-RMRG40203-RG2190-CPO7041
698	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO11176
962	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO14755
706	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO16158
841	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO16875
1495	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO18603
1123	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO22457
1706	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO26565
687	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO2731
1414	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO37
969	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO4457
689	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO8796
716	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO9787
726	ENSR3.0.66.37-IS2-RMRG40203-RG2600-CPO9959
3191	ENSR3.0.66.37-IS2-RMRG40204-RG2065-CPO9921
3087	ENSR3.0.66.37-IS2-RMRG40204-RG2190-CPO7852
694	ENSR3.0.66.37-IS2-RMRG40204-RG2600-CPO11784
699	ENSR3.0.66.37-IS2-RMRG40204-RG2600-CPO3096
1297	ENSR3.0.66.37-IS2-RMRG40204-RG2600-CPO8491
1000	ENSR3.0.66.37-IS2-RMRG40204-RG2600-CPO9320
3217	ENSR3.0.66.37-IS2-RMRG40205-RG2190-CPO24628
802	ENSR3.0.66.37-IS2-RMRG40205-RG2600-CPO13734
730	ENSR3.0.66.37-IS2-RMRG40205-RG2600-CPO1402
1007	ENSR3.0.66.37-IS2-RMRG40205-RG2600-CPO22702
810	ENSR3.0.66.37-IS2-RMRG40205-RG2600-CPO3609
1688	ENSR3.0.66.37-IS2-RMRG40205-RG2600-CPO6947
899	ENSR3.0.66.37-IS2-RMRG40205-RG2600-CPO7080
725	ENSR3.0.66.37-IS2-RMRG40205-RG2600-CPO7388
3210	ENSR3.0.66.37-IS2-RMRG40206-RG2066-CPO15200
3125	ENSR3.0.66.37-IS2-RMRG40207-RG2190-CPO29960
3320	ENSR3.0.66.37-IS2-RMRG40208-RG2190-CPO25634
3123	ENSR3.0.66.37-IS2-RMRG40208-RG2190-CPO28514
3031	ENSR3.0.66.37-IS2-RMRG40222-RG2190-CPO19426
3015	ENSR3.0.66.37-IS2-RMRG40224-RG2190-CPO11209
3033	ENSR3.0.66.37-IS2-RMRG40225-RG2190-CPO25655
3029	ENSR3.0.66.37-IS2-RMRG40226-RG2190-CPO14417
3207	ENSR3.0.66.37-IS2-RMRG40226-RG2190-CPO20903
3141	ENSR3.0.66.37-IS2-RMRG40311-RG2190-CPO24317
3140	ENSR3.0.66.37-IS2-RMRG40312-RG2190-CPO16506
3134	ENSR3.0.66.37-IS2-RMRG40312-RG2190-CPO8233
3174	ENSR3.0.66.37-IS2-RMRG40450-RG2190-CPO10152
1537	ENSR3.0.66.37-IS2-RMRG40451-RG2600-CPO24891
3224	ENSR3.0.66.37-IS2-RMRG40570-RG2190-CPO11618
3322	ENSR3.0.66.37-IS2-RMRG40570-RG2190-CPO13731
3319	ENSR3.0.66.37-IS2-RMRG40570-RG2190-CPO21176
3328	ENSR3.0.66.37-IS2-RMRG40570-RG2190-CPO5856
774	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO11096
1614	ENSR3.0.66.37-IS2-RMRG40570-RG2600-CPO11518
