,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
351550,3227975506,393755,CloudPBX,43.6319,-79.3716,410143089,812,Rogers Communications Canada Inc.,43.6861,-79.4025
352292,1217122175,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975507,393755,CloudPBX,43.6319,-79.3716
353475,1217122175,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975506,393755,CloudPBX,43.6319,-79.3716
353852,2919301138,6327,Shaw Communications Inc.,49.1064,-122.8251,3227975506,393755,CloudPBX,43.6319,-79.3716
357746,755173386,40788,Start Communications,43.2783,-79.8344,3227975507,393755,CloudPBX,43.6319,-79.3716
358210,1653562614,19171,Stargate Connections Inc.,49.2397,-123.0407,3227975507,393755,CloudPBX,43.6319,-79.3716
358648,3227975506,393755,CloudPBX,43.6319,-79.3716,405971847,40788,Start Communications,43.323,-79.8092
358663,3227975507,393755,CloudPBX,43.6319,-79.3716,2393314965,855,Bell Canada,47.5194,-52.8122
360806,1653562614,19171,Stargate Connections Inc.,49.2397,-123.0407,3227975506,393755,CloudPBX,43.6319,-79.3716
361344,1088896048,577,Bell Canada,42.9644,-82.3259,3227975506,393755,CloudPBX,43.6319,-79.3716
363275,3227975506,393755,CloudPBX,43.6319,-79.3716,755173386,40788,Start Communications,43.2783,-79.8344
364285,3227975506,393755,CloudPBX,43.6319,-79.3716,2621001610,855,Bell Canada,47.5167,-52.7833
365625,3227975507,393755,CloudPBX,43.6319,-79.3716,2393448769,852,TELUS Communications Inc.,45.6167,-73.75
368338,3227975507,393755,CloudPBX,43.6319,-79.3716,3487047224,852,TELUS Communications Inc.,49.2788,-123.1139
369230,3227975507,393755,CloudPBX,43.6319,-79.3716,846444685,7992,Cogeco Cable,42.4238,-82.1183
371008,2892906962,15290,Allstream Corp.,43.6655,-79.4204,3227975507,393755,CloudPBX,43.6319,-79.3716
371301,2892906962,15290,Allstream Corp.,43.6655,-79.4204,3227975506,393755,CloudPBX,43.6319,-79.3716
372354,3227975507,393755,CloudPBX,43.6319,-79.3716,405971847,40788,Start Communications,43.323,-79.8092
373047,3227975507,393755,CloudPBX,43.6319,-79.3716,3091581862,6327,Shaw Communications Inc.,52.3834,-113.7853
373362,755174545,40788,Start Communications,43.6656,-79.383,3227975506,393755,CloudPBX,43.6319,-79.3716
374863,3227975507,393755,CloudPBX,43.6319,-79.3716,755173386,40788,Start Communications,43.2783,-79.8344
380932,3091471302,6327,Shaw Communications Inc.,49.3167,-122.7384,3227975507,393755,CloudPBX,43.6319,-79.3716
382975,2393257317,855,Bell Canada,47.5334,-52.7595,3227975506,393755,CloudPBX,43.6319,-79.3716
386238,3227975507,393755,CloudPBX,43.6319,-79.3716,1210458777,7992,Cogeco Cable,42.9888,-82.3592
387799,3227975507,393755,CloudPBX,43.6319,-79.3716,1653559798,19171,Stargate Connections Inc.,49.2478,-122.9938
389534,2919736882,6327,Shaw Communications Inc.,49.299,-123.1408,3227975507,393755,CloudPBX,43.6319,-79.3716
391281,1217118432,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975507,393755,CloudPBX,43.6319,-79.3716
391886,3227975507,393755,CloudPBX,43.6319,-79.3716,1217348050,812,Rogers Communications Canada Inc.,43.6319,-79.3716
392024,1217348050,812,Rogers Communications Canada Inc.,43.6319,-79.3716,3227975506,393755,CloudPBX,43.6319,-79.3716
392057,1217348050,812,Rogers Communications Canada Inc.,43.6319,-79.3716,3227975507,393755,CloudPBX,43.6319,-79.3716
393333,1217118592,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975506,393755,CloudPBX,43.6319,-79.3716
393379,3227975506,393755,CloudPBX,43.6319,-79.3716,1217348050,812,Rogers Communications Canada Inc.,43.6319,-79.3716
394759,2393314888,855,Bell Canada,47.5194,-52.8122,3227975507,393755,CloudPBX,43.6319,-79.3716
394788,2393314888,855,Bell Canada,47.5194,-52.8122,3227975506,393755,CloudPBX,43.6319,-79.3716
395433,1242317196,577,Bell Canada,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
399117,3227975506,393755,CloudPBX,43.6319,-79.3716,1279698855,36522,BELL MOBILITY INC.,44.4548,-79.7352
401297,3227975507,393755,CloudPBX,43.6319,-79.3716,755174545,40788,Start Communications,43.6656,-79.383
403892,3227975507,393755,CloudPBX,43.6319,-79.3716,1633558594,20115,Charter Communications,43.3208,-88.0314
409463,1217118592,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975507,393755,CloudPBX,43.6319,-79.3716
410089,1632556726,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665,3227975507,393755,CloudPBX,43.6319,-79.3716
410964,3227975507,393755,CloudPBX,43.6319,-79.3716,1167923866,577,Bell Canada,44.4001,-79.6663
411753,1167923866,577,Bell Canada,44.4001,-79.6663,3227975507,393755,CloudPBX,43.6319,-79.3716
411834,2393257342,855,Bell Canada,47.5334,-52.7595,3227975506,393755,CloudPBX,43.6319,-79.3716
413614,1217118538,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975507,393755,CloudPBX,43.6319,-79.3716
414588,3227975507,393755,CloudPBX,43.6319,-79.3716,2393257389,855,Bell Canada,47.5334,-52.7595
415266,3227975507,393755,CloudPBX,43.6319,-79.3716,2925205615,577,Bell Canada,44.3572,-79.6929
415426,3227975507,393755,CloudPBX,43.6319,-79.3716,2394021867,855,Bell Canada,45.0691,-64.4696
415524,1167923831,577,Bell Canada,44.4001,-79.6663,3227975506,393755,CloudPBX,43.6319,-79.3716
416083,1167923831,577,Bell Canada,44.4001,-79.6663,3227975507,393755,CloudPBX,43.6319,-79.3716
416129,3227975506,393755,CloudPBX,43.6319,-79.3716,1167923866,577,Bell Canada,44.4001,-79.6663
416290,3227975506,393755,CloudPBX,43.6319,-79.3716,2925205615,577,Bell Canada,44.3572,-79.6929
417727,3227975506,393755,CloudPBX,43.6319,-79.3716,2393257389,855,Bell Canada,47.5334,-52.7595
419372,3227975507,393755,CloudPBX,43.6319,-79.3716,2393257102,855,Bell Canada,47.5334,-52.7595
419994,3227975507,393755,CloudPBX,43.6319,-79.3716,1167923831,577,Bell Canada,44.4001,-79.6663
430985,3227975506,393755,CloudPBX,43.6319,-79.3716,1167923831,577,Bell Canada,44.4001,-79.6663
431474,3227975507,393755,CloudPBX,43.6319,-79.3716,3517667526,852,TELUS Communications Inc.,43.6655,-79.4204
431481,2393257389,855,Bell Canada,47.5334,-52.7595,3227975506,393755,CloudPBX,43.6319,-79.3716
437184,3227975506,393755,CloudPBX,43.6319,-79.3716,3517667526,852,TELUS Communications Inc.,43.6655,-79.4204
442366,407364792,6327,Shaw Communications Inc.,49.812,-119.5076,3227975507,393755,CloudPBX,43.6319,-79.3716
442372,3227975507,393755,CloudPBX,43.6319,-79.3716,845309816,852,TELUS Communications Inc.,49.0374,-122.8299
449268,3227975506,393755,CloudPBX,43.6319,-79.3716,2394021867,855,Bell Canada,45.0691,-64.4696
450261,755174983,40788,Start Communications,43.6861,-79.4025,3227975507,393755,CloudPBX,43.6319,-79.3716
452022,3227975507,393755,CloudPBX,43.6319,-79.3716,1268497742,852,TELUS Communications Inc.,49.2475,-123.121
453499,3517667526,852,TELUS Communications Inc.,43.6655,-79.4204,3227975506,393755,CloudPBX,43.6319,-79.3716
453626,845309816,852,TELUS Communications Inc.,49.0374,-122.8299,3227975507,393755,CloudPBX,43.6319,-79.3716
453728,3517667526,852,TELUS Communications Inc.,43.6655,-79.4204,3227975507,393755,CloudPBX,43.6319,-79.3716
455440,1167923866,577,Bell Canada,44.4001,-79.6663,3227975506,393755,CloudPBX,43.6319,-79.3716
457594,3227975507,393755,CloudPBX,43.6319,-79.3716,407364792,6327,Shaw Communications Inc.,49.812,-119.5076
457798,407364792,6327,Shaw Communications Inc.,49.812,-119.5076,3227975506,393755,CloudPBX,43.6319,-79.3716
457801,3227975506,393755,CloudPBX,43.6319,-79.3716,845309816,852,TELUS Communications Inc.,49.0374,-122.8299
460238,845309816,852,TELUS Communications Inc.,49.0374,-122.8299,3227975506,393755,CloudPBX,43.6319,-79.3716
463334,3227975506,393755,CloudPBX,43.6319,-79.3716,2919557342,6327,Shaw Communications Inc.,49.8928,-119.4852
464539,2919557342,6327,Shaw Communications Inc.,49.8928,-119.4852,3227975506,393755,CloudPBX,43.6319,-79.3716
468596,3227975506,393755,CloudPBX,43.6319,-79.3716,386933003,852,TELUS Communications Inc.,49.262,-123.0923
471538,1177707394,577,Bell Canada,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
471611,1177707394,577,Bell Canada,44.3572,-79.6929,3227975506,393755,CloudPBX,43.6319,-79.3716
475784,3227975506,393755,CloudPBX,43.6319,-79.3716,3517667367,852,TELUS Communications Inc.,43.6655,-79.4204
477474,1676256583,812,Rogers Communications Canada Inc.,44.3572,-79.6929,3227975506,393755,CloudPBX,43.6319,-79.3716
479867,3227975506,393755,CloudPBX,43.6319,-79.3716,413969162,33363,"BRIGHT HOUSE NETWORKS, LLC",40.0698,-85.9817
490331,3227975506,393755,CloudPBX,43.6319,-79.3716,2393257102,855,Bell Canada,47.5334,-52.7595
490501,1758223493,19397,ACN,43.8669,-79.4414,3227975506,393755,CloudPBX,43.6319,-79.3716
490563,3227975507,393755,CloudPBX,43.6319,-79.3716,2734650036,40788,Start Communications,43.623,-79.3936
492517,1676003536,812,Rogers Communications Canada Inc.,43.6572,-79.3783,3227975507,393755,CloudPBX,43.6319,-79.3716
492786,3517667367,852,TELUS Communications Inc.,43.6655,-79.4204,3227975506,393755,CloudPBX,43.6319,-79.3716
497649,855187221,7922,"Comcast Cable Communications, LLC",39.3656,-76.6199,3227975506,393755,CloudPBX,43.6319,-79.3716
502256,3227975507,393755,CloudPBX,43.6319,-79.3716,413969162,33363,"BRIGHT HOUSE NETWORKS, LLC",40.0698,-85.9817
504244,2621001610,855,Bell Canada,47.5167,-52.7833,3227975507,393755,CloudPBX,43.6319,-79.3716
504493,3227975507,393755,CloudPBX,43.6319,-79.3716,3517667367,852,TELUS Communications Inc.,43.6655,-79.4204
507910,409744844,6327,Shaw Communications Inc.,48.4777,-123.3658,3227975506,393755,CloudPBX,43.6319,-79.3716
508138,2925205615,577,Bell Canada,44.3572,-79.6929,3227975506,393755,CloudPBX,43.6319,-79.3716
508611,1676003536,812,Rogers Communications Canada Inc.,43.6572,-79.3783,3227975506,393755,CloudPBX,43.6319,-79.3716
512069,405133426,5769,Videotron Telecom Ltee,45.5394,-73.6513,3227975507,393755,CloudPBX,43.6319,-79.3716
514445,3227975506,393755,CloudPBX,43.6319,-79.3716,417259566,11260,EastLink,45.0963,-63.4701
516296,409744844,6327,Shaw Communications Inc.,48.4777,-123.3658,3227975507,393755,CloudPBX,43.6319,-79.3716
518625,3227975507,393755,CloudPBX,43.6319,-79.3716,2621001610,855,Bell Canada,47.5167,-52.7833
519264,3227975506,393755,CloudPBX,43.6319,-79.3716,1612055057,5769,Videotron Telecom Ltee,45.518299999999996,-73.5023
530594,3423417093,36077,Dynamic ASP Inc.,44.6533,-63.6675,3227975506,393755,CloudPBX,43.6319,-79.3716
530671,3423417093,36077,Dynamic ASP Inc.,44.6533,-63.6675,3227975507,393755,CloudPBX,43.6319,-79.3716
533828,1150609937,6327,Shaw Communications Inc.,53.4617,-113.371,3227975506,393755,CloudPBX,43.6319,-79.3716
534527,3227975507,393755,CloudPBX,43.6319,-79.3716,417259566,11260,EastLink,45.0963,-63.4701
536330,3227975507,393755,CloudPBX,43.6319,-79.3716,855228457,7922,"Comcast Cable Communications, LLC",41.8251,-88.2049
539683,3096963003,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975506,393755,CloudPBX,43.6319,-79.3716
548264,2393257317,855,Bell Canada,47.5334,-52.7595,3227975507,393755,CloudPBX,43.6319,-79.3716
556871,3227975506,393755,CloudPBX,43.6319,-79.3716,2393257317,855,Bell Canada,47.5334,-52.7595
563414,3227975506,393755,CloudPBX,43.6319,-79.3716,3517667554,852,TELUS Communications Inc.,43.6655,-79.4204
566919,3227975506,393755,CloudPBX,43.6319,-79.3716,1268774617,852,TELUS Communications Inc.,51.0242,-114.1004
567753,755174983,40788,Start Communications,43.6861,-79.4025,3227975506,393755,CloudPBX,43.6319,-79.3716
572171,3227975507,393755,CloudPBX,43.6319,-79.3716,1279698855,36522,BELL MOBILITY INC.,44.4548,-79.7352
573599,3227975507,393755,CloudPBX,43.6319,-79.3716,3517667554,852,TELUS Communications Inc.,43.6655,-79.4204
579654,2919711157,6327,Shaw Communications Inc.,49.2833,-123.1298,3227975507,393755,CloudPBX,43.6319,-79.3716
586595,2919711157,6327,Shaw Communications Inc.,49.2833,-123.1298,3227975506,393755,CloudPBX,43.6319,-79.3716
610136,1827712019,7018,"AT&T Services, Inc.",39.8512,-86.2651,3227975507,393755,CloudPBX,43.6319,-79.3716
611343,3227975506,393755,CloudPBX,43.6319,-79.3716,3091492294,6327,Shaw Communications Inc.,51.0876,-114.0214
615219,3227975506,393755,CloudPBX,43.6319,-79.3716,1208101574,6327,Shaw Communications Inc.,49.2779,-123.0908
617096,3096962816,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975507,393755,CloudPBX,43.6319,-79.3716
618034,3096962816,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975506,393755,CloudPBX,43.6319,-79.3716
621543,2392981811,855,Bell Canada,47.5986,-52.6926,3227975507,393755,CloudPBX,43.6319,-79.3716
621754,2392981811,855,Bell Canada,47.5986,-52.6926,3227975506,393755,CloudPBX,43.6319,-79.3716
622199,3227975506,393755,CloudPBX,43.6319,-79.3716,2392981811,855,Bell Canada,47.5986,-52.6926
622285,3227975507,393755,CloudPBX,43.6319,-79.3716,2392981811,855,Bell Canada,47.5986,-52.6926
629750,3227975506,393755,CloudPBX,43.6319,-79.3716,3517667561,852,TELUS Communications Inc.,43.6655,-79.4204
635825,3227975506,393755,CloudPBX,43.6319,-79.3716,851601933,7922,"Comcast Cable Communications, LLC",37.751,-97.822
641976,2914149279,5769,Videotron Telecom Ltee,45.504,-73.5747,3227975507,393755,CloudPBX,43.6319,-79.3716
642840,3227975506,393755,CloudPBX,43.6319,-79.3716,416559370,35911,Telebec,48.1002,-77.7828
642854,3480447027,11478,Openface Inc.,45.4805,-73.5554,3227975507,393755,CloudPBX,43.6319,-79.3716
647627,3227975507,393755,CloudPBX,43.6319,-79.3716,3517667561,852,TELUS Communications Inc.,43.6655,-79.4204
652288,3517667561,852,TELUS Communications Inc.,43.6655,-79.4204,3227975507,393755,CloudPBX,43.6319,-79.3716
662803,2393098834,855,Bell Canada,47.5124,-52.6729,3227975507,393755,CloudPBX,43.6319,-79.3716
671815,3517667561,852,TELUS Communications Inc.,43.6655,-79.4204,3227975506,393755,CloudPBX,43.6319,-79.3716
688457,1759149641,30466,Cable Axion Digitel Inc.,45.3168,-72.6491,3227975507,393755,CloudPBX,43.6319,-79.3716
689228,3227975506,393755,CloudPBX,43.6319,-79.3716,405978963,40788,Start Communications,43.6655,-79.4378
689394,1759149641,30466,Cable Axion Digitel Inc.,45.3168,-72.6491,3227975506,393755,CloudPBX,43.6319,-79.3716
690557,3227975507,393755,CloudPBX,43.6319,-79.3716,405978963,40788,Start Communications,43.6655,-79.4378
694655,405978963,40788,Start Communications,43.6655,-79.4378,3227975506,393755,CloudPBX,43.6319,-79.3716
695434,3517667570,852,TELUS Communications Inc.,43.6655,-79.4204,3227975506,393755,CloudPBX,43.6319,-79.3716
700357,3227975507,393755,CloudPBX,43.6319,-79.3716,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563
704625,3227975507,393755,CloudPBX,43.6319,-79.3716,2734649927,40788,Start Communications,43.623,-79.3936
708941,3227975506,393755,CloudPBX,43.6319,-79.3716,1818172010,7018,"AT&T Services, Inc.",42.5038,-83.4764
711233,3227975506,393755,CloudPBX,43.6319,-79.3716,2734649927,40788,Start Communications,43.623,-79.3936
712763,1822950468,40788,Start Communications,43.0123,-81.2307,3227975507,393755,CloudPBX,43.6319,-79.3716
713146,3227975507,393755,CloudPBX,43.6319,-79.3716,755171422,40788,Start Communications,42.9976,-81.2563
713162,3227975506,393755,CloudPBX,43.6319,-79.3716,755171422,40788,Start Communications,42.9976,-81.2563
714254,755171422,40788,Start Communications,42.9976,-81.2563,3227975507,393755,CloudPBX,43.6319,-79.3716
715934,3227975506,393755,CloudPBX,43.6319,-79.3716,3225808050,7992,Cogeco Cable,43.6319,-79.3716
716296,2393314975,855,Bell Canada,47.5194,-52.8122,3227975506,393755,CloudPBX,43.6319,-79.3716
716653,3227975506,393755,CloudPBX,43.6319,-79.3716,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563
717436,755171422,40788,Start Communications,42.9976,-81.2563,3227975506,393755,CloudPBX,43.6319,-79.3716
718623,1822950468,40788,Start Communications,43.0123,-81.2307,3227975506,393755,CloudPBX,43.6319,-79.3716
718754,3227975507,393755,CloudPBX,43.6319,-79.3716,2392989209,855,Bell Canada,47.5986,-52.6926
719180,3227975506,393755,CloudPBX,43.6319,-79.3716,2392989209,855,Bell Canada,47.5986,-52.6926
719321,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563,3227975507,393755,CloudPBX,43.6319,-79.3716
719795,405978963,40788,Start Communications,43.6655,-79.4378,3227975507,393755,CloudPBX,43.6319,-79.3716
720601,2266474874,5645,"TekSavvy Solutions, Inc.",42.9976,-81.2563,3227975506,393755,CloudPBX,43.6319,-79.3716
727883,413969162,33363,"BRIGHT HOUSE NETWORKS, LLC",40.0698,-85.9817,3227975506,393755,CloudPBX,43.6319,-79.3716
728038,3227975507,393755,CloudPBX,43.6319,-79.3716,1176497890,577,Bell Canada,46.7749,-71.3344
730064,1176497890,577,Bell Canada,46.7749,-71.3344,3227975507,393755,CloudPBX,43.6319,-79.3716
730301,3227975506,393755,CloudPBX,43.6319,-79.3716,1176497890,577,Bell Canada,46.7749,-71.3344
744494,1279612307,577,Bell Canada,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
750859,3227975507,393755,CloudPBX,43.6319,-79.3716,410142699,812,Rogers Communications Canada Inc.,43.6861,-79.4025
756669,1217120453,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975506,393755,CloudPBX,43.6319,-79.3716
756689,3227975507,393755,CloudPBX,43.6319,-79.3716,3091643406,6327,Shaw Communications Inc.,53.5185,-113.6579
761846,1217120453,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975507,393755,CloudPBX,43.6319,-79.3716
761885,3227975507,393755,CloudPBX,43.6319,-79.3716,1217120453,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
768549,3227975507,393755,CloudPBX,43.6319,-79.3716,1806414516,5769,Videotron Telecom Ltee,45.5055,-73.8789
771652,3227975507,393755,CloudPBX,43.6319,-79.3716,2391207502,855,Bell Canada,47.483,-52.8415
773133,3227975507,393755,CloudPBX,43.6319,-79.3716,3091324086,6327,Shaw Communications Inc.,49.0997,-122.6526
787670,401193751,5769,Videotron Telecom Ltee,45.5864,-73.6082,3227975507,393755,CloudPBX,43.6319,-79.3716
787850,3625170708,40029,Novus Entertainment Inc.,49.2788,-123.1139,3227975507,393755,CloudPBX,43.6319,-79.3716
787858,3625170708,40029,Novus Entertainment Inc.,49.2788,-123.1139,3227975506,393755,CloudPBX,43.6319,-79.3716
790340,3227975506,393755,CloudPBX,43.6319,-79.3716,1217120453,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
790686,3227975506,393755,CloudPBX,43.6319,-79.3716,2393249426,855,Bell Canada,47.5124,-52.6729
790828,3227975507,393755,CloudPBX,43.6319,-79.3716,2393249426,855,Bell Canada,47.5124,-52.6729
791126,1249172404,15122,Point to Point Broadband Inc.,44.4548,-79.7352,3227975507,393755,CloudPBX,43.6319,-79.3716
792010,1279612307,577,Bell Canada,44.3572,-79.6929,3227975506,393755,CloudPBX,43.6319,-79.3716
792375,2393314975,855,Bell Canada,47.5194,-52.8122,3227975507,393755,CloudPBX,43.6319,-79.3716
792403,1249172404,15122,Point to Point Broadband Inc.,44.4548,-79.7352,3227975506,393755,CloudPBX,43.6319,-79.3716
795978,2925205615,577,Bell Canada,44.3572,-79.6929,3227975507,393755,CloudPBX,43.6319,-79.3716
797811,2393098834,855,Bell Canada,47.5124,-52.6729,3227975506,393755,CloudPBX,43.6319,-79.3716
798543,3227975507,393755,CloudPBX,43.6319,-79.3716,1279612307,577,Bell Canada,44.3572,-79.6929
803841,3227975506,393755,CloudPBX,43.6319,-79.3716,846445527,7992,Cogeco Cable,42.9578,-82.2777
803979,3227975507,393755,CloudPBX,43.6319,-79.3716,846445527,7992,Cogeco Cable,42.9578,-82.2777
807192,3227975506,393755,CloudPBX,43.6319,-79.3716,1088785852,577,Bell Canada,46.7589,-71.298
807518,412234426,7992,Cogeco Cable,44.1665,-77.4037,3227975507,393755,CloudPBX,43.6319,-79.3716
813095,2393018931,855,Bell Canada,47.5167,-52.7833,3227975507,393755,CloudPBX,43.6319,-79.3716
813218,2393018931,855,Bell Canada,47.5167,-52.7833,3227975506,393755,CloudPBX,43.6319,-79.3716
815980,3455767336,852,TELUS Communications Inc.,49.2551,-123.0667,3227975506,393755,CloudPBX,43.6319,-79.3716
821579,846445527,7992,Cogeco Cable,42.9578,-82.2777,3227975506,393755,CloudPBX,43.6319,-79.3716
826231,3227975507,393755,CloudPBX,43.6319,-79.3716,1088785852,577,Bell Canada,46.7589,-71.298
828890,405976310,40788,Start Communications,43.2271,-79.871,3227975506,393755,CloudPBX,43.6319,-79.3716
829485,1663736670,7018,"AT&T Services, Inc.",37.751,-97.822,3227975507,393755,CloudPBX,43.6319,-79.3716
831810,405976310,40788,Start Communications,43.2271,-79.871,3227975507,393755,CloudPBX,43.6319,-79.3716
831962,3227975506,393755,CloudPBX,43.6319,-79.3716,405976310,40788,Start Communications,43.2271,-79.871
833594,3455767336,852,TELUS Communications Inc.,49.2551,-123.0667,3227975507,393755,CloudPBX,43.6319,-79.3716
834393,3227975506,393755,CloudPBX,43.6319,-79.3716,3512272902,852,TELUS Communications Inc.,53.7168,-113.2187
837735,3227975507,393755,CloudPBX,43.6319,-79.3716,416559808,35911,Telebec,48.1002,-77.7828
850400,3227975507,393755,CloudPBX,43.6319,-79.3716,405974330,40788,Start Communications,42.9001,-78.9329
851806,2393249426,855,Bell Canada,47.5124,-52.6729,3227975507,393755,CloudPBX,43.6319,-79.3716
854049,1761238246,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975507,393755,CloudPBX,43.6319,-79.3716
855924,3227975506,393755,CloudPBX,43.6319,-79.3716,405974330,40788,Start Communications,42.9001,-78.9329
859070,3227975507,393755,CloudPBX,43.6319,-79.3716,1268774617,852,TELUS Communications Inc.,51.0242,-114.1004
859621,3227975507,393755,CloudPBX,43.6319,-79.3716,2393257380,855,Bell Canada,47.5334,-52.7595
863801,1761238246,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975506,393755,CloudPBX,43.6319,-79.3716
865171,3637557315,577,Bell Canada,43.6319,-79.3716,3227975506,393755,CloudPBX,43.6319,-79.3716
865315,3637557315,577,Bell Canada,43.6319,-79.3716,3227975507,393755,CloudPBX,43.6319,-79.3716
865536,1088896161,577,Bell Canada,42.9644,-82.3259,3227975506,393755,CloudPBX,43.6319,-79.3716
867443,3227975506,393755,CloudPBX,43.6319,-79.3716,3637557315,577,Bell Canada,43.6319,-79.3716
867570,3227975507,393755,CloudPBX,43.6319,-79.3716,3637557315,577,Bell Canada,43.6319,-79.3716
868025,3227975506,393755,CloudPBX,43.6319,-79.3716,1088896161,577,Bell Canada,42.9644,-82.3259
868089,1088896161,577,Bell Canada,42.9644,-82.3259,3227975507,393755,CloudPBX,43.6319,-79.3716
868229,1761238242,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975506,393755,CloudPBX,43.6319,-79.3716
868312,1761238242,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975507,393755,CloudPBX,43.6319,-79.3716
870431,405974330,40788,Start Communications,42.9001,-78.9329,3227975507,393755,CloudPBX,43.6319,-79.3716
870451,2393257380,855,Bell Canada,47.5334,-52.7595,3227975506,393755,CloudPBX,43.6319,-79.3716
872371,405974330,40788,Start Communications,42.9001,-78.9329,3227975506,393755,CloudPBX,43.6319,-79.3716
872803,3227975506,393755,CloudPBX,43.6319,-79.3716,2393257380,855,Bell Canada,47.5334,-52.7595
881241,405976237,40788,Start Communications,43.2271,-79.871,3227975507,393755,CloudPBX,43.6319,-79.3716
881695,405976237,40788,Start Communications,43.2271,-79.871,3227975506,393755,CloudPBX,43.6319,-79.3716
882666,3227975507,393755,CloudPBX,43.6319,-79.3716,851601933,7922,"Comcast Cable Communications, LLC",37.751,-97.822
885108,410145983,812,Rogers Communications Canada Inc.,45.5217,-73.6393,3227975506,393755,CloudPBX,43.6319,-79.3716
885689,1818172010,7018,"AT&T Services, Inc.",42.5038,-83.4764,3227975507,393755,CloudPBX,43.6319,-79.3716
888111,401193751,5769,Videotron Telecom Ltee,45.5864,-73.6082,3227975506,393755,CloudPBX,43.6319,-79.3716
889990,2393249426,855,Bell Canada,47.5124,-52.6729,3227975506,393755,CloudPBX,43.6319,-79.3716
892150,3349638568,22652,Fibrenoire Inc.,43.6564,-79.386,3227975506,393755,CloudPBX,43.6319,-79.3716
894588,405974442,40788,Start Communications,43.6655,-79.4204,3227975506,393755,CloudPBX,43.6319,-79.3716
895748,846445527,7992,Cogeco Cable,42.9578,-82.2777,3227975507,393755,CloudPBX,43.6319,-79.3716
896430,3227975507,393755,CloudPBX,43.6319,-79.3716,1088896161,577,Bell Canada,42.9644,-82.3259
898902,2904576785,812,Rogers Communications Canada Inc.,47.5986,-52.6926,3227975506,393755,CloudPBX,43.6319,-79.3716
901894,3227975507,393755,CloudPBX,43.6319,-79.3716,405974442,40788,Start Communications,43.6655,-79.4204
905397,3227975507,393755,CloudPBX,43.6319,-79.3716,1673329715,7018,"AT&T Services, Inc.",41.4807,-87.7277
906467,3227975507,393755,CloudPBX,43.6319,-79.3716,3091463342,6327,Shaw Communications Inc.,49.2866,-123.1158
908306,405974442,40788,Start Communications,43.6655,-79.4204,3227975507,393755,CloudPBX,43.6319,-79.3716
910735,3227975506,393755,CloudPBX,43.6319,-79.3716,405974442,40788,Start Communications,43.6655,-79.4204
913548,3227975506,393755,CloudPBX,43.6319,-79.3716,3091619682,6327,Shaw Communications Inc.,53.5428,-113.4974
915178,413969162,33363,"BRIGHT HOUSE NETWORKS, LLC",40.0698,-85.9817,3227975507,393755,CloudPBX,43.6319,-79.3716
924713,408408257,6327,Shaw Communications Inc.,49.2833,-123.1298,3227975507,393755,CloudPBX,43.6319,-79.3716
925213,1088785852,577,Bell Canada,46.7589,-71.298,3227975507,393755,CloudPBX,43.6319,-79.3716
932365,408408257,6327,Shaw Communications Inc.,49.2833,-123.1298,3227975506,393755,CloudPBX,43.6319,-79.3716
933262,1090361019,19171,Stargate Connections Inc.,49.1707,-122.7326,3227975506,393755,CloudPBX,43.6319,-79.3716
935717,3227975507,393755,CloudPBX,43.6319,-79.3716,2392981712,855,Bell Canada,47.5986,-52.6926
940313,1088785852,577,Bell Canada,46.7589,-71.298,3227975506,393755,CloudPBX,43.6319,-79.3716
941139,2393019066,855,Bell Canada,47.5124,-52.6729,3227975507,393755,CloudPBX,43.6319,-79.3716
944842,3492161874,852,TELUS Communications Inc.,51.0242,-114.1004,3227975507,393755,CloudPBX,43.6319,-79.3716
946731,3227975506,393755,CloudPBX,43.6319,-79.3716,2392981712,855,Bell Canada,47.5986,-52.6926
