,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
1065403,3227975251,395152,CloudPBX,43.6319,-79.3716,215430723,7018,"AT&T Services, Inc.",37.751,-97.822
1065439,412232343,7992,Cogeco Cable,42.95,-82.1167,3227975250,395152,CloudPBX,43.6319,-79.3716
1065681,3227975250,395152,CloudPBX,43.6319,-79.3716,412232343,7992,Cogeco Cable,42.95,-82.1167
1065789,3227975251,395152,CloudPBX,43.6319,-79.3716,405978584,40788,Start Communications,43.3799,-79.7668
1066004,1677622403,812,Rogers Communications Canada Inc.,43.0123,-81.2307,3227975250,395152,CloudPBX,43.6319,-79.3716
1066026,405978584,40788,Start Communications,43.3799,-79.7668,3227975251,395152,CloudPBX,43.6319,-79.3716
1066116,3518471202,7794,Execulink Telecom Inc.,42.9856,-81.1821,3227975250,395152,CloudPBX,43.6319,-79.3716
1066248,405972604,40788,Start Communications,43.5588,-80.3004,3227975251,395152,CloudPBX,43.6319,-79.3716
1066261,3227975250,395152,CloudPBX,43.6319,-79.3716,1745809577,7018,"AT&T Services, Inc.",39.8686,-86.1003
1066293,2734343474,40788,Start Communications,43.623,-79.3936,3227975251,395152,CloudPBX,43.6319,-79.3716
1066362,3227975250,395152,CloudPBX,43.6319,-79.3716,412232355,7992,Cogeco Cable,42.95,-82.1167
1066367,3227975251,395152,CloudPBX,43.6319,-79.3716,846445527,7992,Cogeco Cable,42.9578,-82.2777
1066393,405133426,5769,Videotron Telecom Ltee,45.5394,-73.6513,3227975250,395152,CloudPBX,43.6319,-79.3716
1066563,3227975251,395152,CloudPBX,43.6319,-79.3716,1279698855,36522,BELL MOBILITY INC.,44.4548,-79.7352
1066625,3227975250,395152,CloudPBX,43.6319,-79.3716,1761238421,15128,Comwave Telecom Inc.,43.8432,-79.5644
1066627,855010549,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783,3227975250,395152,CloudPBX,43.6319,-79.3716
1066805,3227975250,395152,CloudPBX,43.6319,-79.3716,1177845440,577,Bell Canada,43.8333,-79.5
1066834,755177938,40788,Start Communications,43.6605,-79.4633,3227975250,395152,CloudPBX,43.6319,-79.3716
1066841,3227975250,395152,CloudPBX,43.6319,-79.3716,755172978,40788,Start Communications,43.4881,-79.7098
1066992,3227975251,395152,CloudPBX,43.6319,-79.3716,1210458660,7992,Cogeco Cable,42.9062,-82.11
1067279,3638379112,7992,Cogeco Cable,42.9888,-82.3592,3227975251,395152,CloudPBX,43.6319,-79.3716
1067444,3227975251,395152,CloudPBX,43.6319,-79.3716,1217120017,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1067655,410134146,812,Rogers Communications Canada Inc.,49.1364,-122.8213,3227975251,395152,CloudPBX,43.6319,-79.3716
1068192,1761238353,15128,Comwave Telecom Inc.,43.8432,-79.5644,3227975250,395152,CloudPBX,43.6319,-79.3716
1068294,3227975250,395152,CloudPBX,43.6319,-79.3716,851601933,7922,"Comcast Cable Communications, LLC",37.751,-97.822
1068352,1217120689,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975251,395152,CloudPBX,43.6319,-79.3716
1068358,3227975250,395152,CloudPBX,43.6319,-79.3716,1676626115,812,Rogers Communications Canada Inc.,43.0123,-81.2307
1068366,1217122175,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975250,395152,CloudPBX,43.6319,-79.3716
1068374,1664327376,7018,"AT&T Services, Inc.",42.586,-83.5006,3227975250,395152,CloudPBX,43.6319,-79.3716
1068439,3227975250,395152,CloudPBX,43.6319,-79.3716,755176634,40788,Start Communications,43.5148,-79.884
1068551,1249172405,15122,Point to Point Broadband Inc.,44.4548,-79.7352,3227975250,395152,CloudPBX,43.6319,-79.3716
1068575,418650078,6327,Shaw Communications Inc.,49.3231,-122.8626,3227975250,395152,CloudPBX,43.6319,-79.3716
1069052,2389713698,577,Bell Canada,43.6656,-79.383,3227975251,395152,CloudPBX,43.6319,-79.3716
1069062,3227975250,395152,CloudPBX,43.6319,-79.3716,846445527,7992,Cogeco Cable,42.9578,-82.2777
1069576,3227975251,395152,CloudPBX,43.6319,-79.3716,3349638557,22652,Fibrenoire Inc.,43.6564,-79.386
1069611,3227975250,395152,CloudPBX,43.6319,-79.3716,1249171666,15122,Point to Point Broadband Inc.,44.4167,-80.0833
1069781,755177515,40788,Start Communications,43.0233,-81.1643,3227975250,395152,CloudPBX,43.6319,-79.3716
1069783,3227975250,395152,CloudPBX,43.6319,-79.3716,755177938,40788,Start Communications,43.6605,-79.4633
1069853,2734650036,40788,Start Communications,43.623,-79.3936,3227975251,395152,CloudPBX,43.6319,-79.3716
1070292,3227975250,395152,CloudPBX,43.6319,-79.3716,1655456051,22773,Cox Communications Inc.,33.5076,-112.0583
1070344,3227975250,395152,CloudPBX,43.6319,-79.3716,1818172010,7018,"AT&T Services, Inc.",42.5038,-83.4764
1070350,755173386,40788,Start Communications,43.2783,-79.8344,3227975251,395152,CloudPBX,43.6319,-79.3716
1070386,410134444,812,Rogers Communications Canada Inc.,49.25,-123.1333,3227975250,395152,CloudPBX,43.6319,-79.3716
1070677,3227975250,395152,CloudPBX,43.6319,-79.3716,1663736670,7018,"AT&T Services, Inc.",37.751,-97.822
1071277,3227975251,395152,CloudPBX,43.6319,-79.3716,2394021867,855,Bell Canada,45.0691,-64.4696
1072105,3227975250,395152,CloudPBX,43.6319,-79.3716,1677622403,812,Rogers Communications Canada Inc.,43.0123,-81.2307
1072118,755176634,40788,Start Communications,43.5148,-79.884,3227975250,395152,CloudPBX,43.6319,-79.3716
1072146,2393018931,855,Bell Canada,47.5167,-52.7833,3227975250,395152,CloudPBX,43.6319,-79.3716
1072292,3497165221,22995,Xplornet Communications Inc.,46.2801,-79.4502,3227975251,395152,CloudPBX,43.6319,-79.3716
1072355,3227975251,395152,CloudPBX,43.6319,-79.3716,1176305681,577,Bell Canada,44.3572,-79.6929
1072421,405974330,40788,Start Communications,42.9001,-78.9329,3227975251,395152,CloudPBX,43.6319,-79.3716
1072556,3227975250,395152,CloudPBX,43.6319,-79.3716,2734649919,40788,Start Communications,43.623,-79.3936
1072624,3227975251,395152,CloudPBX,43.6319,-79.3716,1217120453,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1072910,3227975251,395152,CloudPBX,43.6319,-79.3716,2918156610,812,Rogers Communications Canada Inc.,43.6319,-79.3716
1072977,2734343474,40788,Start Communications,43.623,-79.3936,3227975250,395152,CloudPBX,43.6319,-79.3716
1073000,3227975250,395152,CloudPBX,43.6319,-79.3716,2734649395,40788,Start Communications,43.623,-79.3936
1073046,3227975250,395152,CloudPBX,43.6319,-79.3716,1179661323,5769,Videotron Telecom Ltee,45.5354,-73.6061
1073800,3227975250,395152,CloudPBX,43.6319,-79.3716,2734343474,40788,Start Communications,43.623,-79.3936
1074184,755174458,40788,Start Communications,43.2055,-79.9004,3227975250,395152,CloudPBX,43.6319,-79.3716
1074199,1282430282,7922,"Comcast Cable Communications, LLC",42.3539,-83.212,3227975250,395152,CloudPBX,43.6319,-79.3716
1074279,755178755,40788,Start Communications,43.0147,-81.3049,3227975251,395152,CloudPBX,43.6319,-79.3716
1074284,3227975251,395152,CloudPBX,43.6319,-79.3716,755177515,40788,Start Communications,43.0233,-81.1643
1074498,3227975250,395152,CloudPBX,43.6319,-79.3716,1677672477,812,Rogers Communications Canada Inc.,43.8769,-79.2686
1074897,3227975250,395152,CloudPBX,43.6319,-79.3716,1677619609,812,Rogers Communications Canada Inc.,43.0147,-81.3049
1075003,3227975251,395152,CloudPBX,43.6319,-79.3716,1675801513,812,Rogers Communications Canada Inc.,43.1432,-80.7338
1075106,3233445238,7992,Cogeco Cable,42.8833,-82.15,3227975251,395152,CloudPBX,43.6319,-79.3716
1075303,3227975250,395152,CloudPBX,43.6319,-79.3716,413970142,33363,"BRIGHT HOUSE NETWORKS, LLC",39.9738,-86.1765
1075310,760135174,7992,Cogeco Cable,42.3333,-82.0,3227975250,395152,CloudPBX,43.6319,-79.3716
1075392,3227975250,395152,CloudPBX,43.6319,-79.3716,2914479252,852,TELUS Communications Inc.,49.2667,-122.7833
1075447,3227975250,395152,CloudPBX,43.6319,-79.3716,2918435450,40191,ZEROFAIL,45.4987,-73.5793
1075574,760135174,7992,Cogeco Cable,42.3333,-82.0,3227975251,395152,CloudPBX,43.6319,-79.3716
1076241,3227975251,395152,CloudPBX,43.6319,-79.3716,2926804521,812,Rogers Communications Canada Inc.,44.6087,-79.4207
1076254,2730633589,7018,"AT&T Services, Inc.",39.8512,-86.2651,3227975251,395152,CloudPBX,43.6319,-79.3716
1076292,3429204010,577,Bell Canada,49.2667,-122.7833,3227975250,395152,CloudPBX,43.6319,-79.3716
1076389,3227975251,395152,CloudPBX,43.6319,-79.3716,1255890618,33363,"BRIGHT HOUSE NETWORKS, LLC",39.7851,-86.1665
1076654,755176634,40788,Start Communications,43.5148,-79.884,3227975251,395152,CloudPBX,43.6319,-79.3716
1076968,1082947184,40788,Start Communications,43.6572,-79.3783,3227975251,395152,CloudPBX,43.6319,-79.3716
1077309,3227975251,395152,CloudPBX,43.6319,-79.3716,755175188,40788,Start Communications,42.9915,-81.3402
1077416,755175188,40788,Start Communications,42.9915,-81.3402,3227975250,395152,CloudPBX,43.6319,-79.3716
1077469,2796288892,20057,AT&T Mobility LLC,37.7749,-122.4194,3227975251,395152,CloudPBX,43.6319,-79.3716
1077587,3638379643,7992,Cogeco Cable,42.9888,-82.3592,3227975250,395152,CloudPBX,43.6319,-79.3716
1077937,846444685,7992,Cogeco Cable,42.4238,-82.1183,3227975250,395152,CloudPBX,43.6319,-79.3716
1078311,3480447027,11478,Openface Inc.,45.4805,-73.5554,3227975251,395152,CloudPBX,43.6319,-79.3716
1078363,3638379076,7992,Cogeco Cable,42.9888,-82.3592,3227975251,395152,CloudPBX,43.6319,-79.3716
1078416,405974442,40788,Start Communications,43.6655,-79.4204,3227975251,395152,CloudPBX,43.6319,-79.3716
1078449,3227975251,395152,CloudPBX,43.6319,-79.3716,2389713698,577,Bell Canada,43.6656,-79.383
1078685,3227975250,395152,CloudPBX,43.6319,-79.3716,760135174,7992,Cogeco Cable,42.3333,-82.0
1078922,3227975251,395152,CloudPBX,43.6319,-79.3716,1210491342,7992,Cogeco Cable,42.3167,-82.9
1079017,3227975250,395152,CloudPBX,43.6319,-79.3716,2926783645,812,Rogers Communications Canada Inc.,42.8909,-81.3236
1079210,3227975250,395152,CloudPBX,43.6319,-79.3716,1632558126,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264
1079785,1761238246,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975251,395152,CloudPBX,43.6319,-79.3716
1080061,1675902784,812,Rogers Communications Canada Inc.,43.8582,-79.3985,3227975251,395152,CloudPBX,43.6319,-79.3716
1080182,1082947124,40788,Start Communications,43.6572,-79.3783,3227975251,395152,CloudPBX,43.6319,-79.3716
1080522,1210505669,7992,Cogeco Cable,42.9578,-82.2777,3227975250,395152,CloudPBX,43.6319,-79.3716
1080639,3096962990,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
1080806,1249601702,14860,"SMARTCOM TELEPHONE, LLC",26.2159,-98.3253,3227975251,395152,CloudPBX,43.6319,-79.3716
1081187,1210505669,7992,Cogeco Cable,42.9578,-82.2777,3227975251,395152,CloudPBX,43.6319,-79.3716
1082161,3227975251,395152,CloudPBX,43.6319,-79.3716,3233437542,7992,Cogeco Cable,42.9578,-82.2777
1082278,1210506860,7992,Cogeco Cable,42.2007,-83.0276,3227975250,395152,CloudPBX,43.6319,-79.3716
1082332,3227975250,395152,CloudPBX,43.6319,-79.3716,1217118592,20453,Rogers Communications Canada Inc.,43.6404,-79.3995
1082774,3227975250,395152,CloudPBX,43.6319,-79.3716,2904610721,812,Rogers Communications Canada Inc.,42.966,-81.2053
1082810,3429204010,577,Bell Canada,49.2667,-122.7833,3227975251,395152,CloudPBX,43.6319,-79.3716
1082831,2892490143,25668,Cipherkey Exchange Corp.,49.2497,-123.166,3227975250,395152,CloudPBX,43.6319,-79.3716
1084066,3227975250,395152,CloudPBX,43.6319,-79.3716,1210475242,7992,Cogeco Cable,42.2949,-83.052
1084304,3227975251,395152,CloudPBX,43.6319,-79.3716,1632558126,33363,"BRIGHT HOUSE NETWORKS, LLC",40.5099,-85.6264
1084505,2926783645,812,Rogers Communications Canada Inc.,42.8909,-81.3236,3227975251,395152,CloudPBX,43.6319,-79.3716
1084861,3227975250,395152,CloudPBX,43.6319,-79.3716,3233437542,7992,Cogeco Cable,42.9578,-82.2777
1084989,3227975251,395152,CloudPBX,43.6319,-79.3716,413969162,33363,"BRIGHT HOUSE NETWORKS, LLC",40.0698,-85.9817
1085080,3227975250,395152,CloudPBX,43.6319,-79.3716,851532189,7922,"Comcast Cable Communications, LLC",42.2639,-88.8443
1085627,2734649395,40788,Start Communications,43.623,-79.3936,3227975250,395152,CloudPBX,43.6319,-79.3716
1085797,2734649395,40788,Start Communications,43.623,-79.3936,3227975251,395152,CloudPBX,43.6319,-79.3716
1086189,1611994918,5769,Videotron Telecom Ltee,46.8287,-71.334,3227975251,395152,CloudPBX,43.6319,-79.3716
1086246,3227975251,395152,CloudPBX,43.6319,-79.3716,756118608,7018,"AT&T Services, Inc.",39.1604,-119.8618
1086829,3097645524,5769,Videotron Telecom Ltee,45.4594,-73.5501,3227975251,395152,CloudPBX,43.6319,-79.3716
1087134,3227975250,395152,CloudPBX,43.6319,-79.3716,1826039003,7018,"AT&T Services, Inc.",39.7838,-86.0477
1087609,1217391593,812,Rogers Communications Canada Inc.,49.1364,-122.8213,3227975251,395152,CloudPBX,43.6319,-79.3716
1087646,3227975251,395152,CloudPBX,43.6319,-79.3716,1217391593,812,Rogers Communications Canada Inc.,49.1364,-122.8213
1087983,1217073606,812,Rogers Communications Canada Inc.,43.75,-79.3978,3227975250,395152,CloudPBX,43.6319,-79.3716
1088280,755177938,40788,Start Communications,43.6605,-79.4633,3227975251,395152,CloudPBX,43.6319,-79.3716
1088394,3227975251,395152,CloudPBX,43.6319,-79.3716,2927035370,812,Rogers Communications Canada Inc.,44.3001,-79.6496
1088470,3227975250,395152,CloudPBX,43.6319,-79.3716,1217391593,812,Rogers Communications Canada Inc.,49.1364,-122.8213
1088525,3227975251,395152,CloudPBX,43.6319,-79.3716,855009785,7922,"Comcast Cable Communications, LLC",38.9057,-76.9783
1088591,3096962936,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
1089127,1745367638,7018,"AT&T Services, Inc.",42.203,-83.3166,3227975250,395152,CloudPBX,43.6319,-79.3716
1089706,1745367638,7018,"AT&T Services, Inc.",42.203,-83.3166,3227975251,395152,CloudPBX,43.6319,-79.3716
1090654,1217118592,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975251,395152,CloudPBX,43.6319,-79.3716
1090906,3227975251,395152,CloudPBX,43.6319,-79.3716,1633558594,20115,Charter Communications,43.3208,-88.0314
1091082,1217120689,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975250,395152,CloudPBX,43.6319,-79.3716
1091486,405974442,40788,Start Communications,43.6655,-79.4204,3227975250,395152,CloudPBX,43.6319,-79.3716
1092468,1761238241,15128,Comwave Telecom Inc.,43.0233,-81.1643,3227975251,395152,CloudPBX,43.6319,-79.3716
1093483,3227975250,395152,CloudPBX,43.6319,-79.3716,3638379657,7992,Cogeco Cable,42.9578,-82.2777
1093767,3227975251,395152,CloudPBX,43.6319,-79.3716,3638379657,7992,Cogeco Cable,42.9578,-82.2777
1095120,755178755,40788,Start Communications,43.0147,-81.3049,3227975250,395152,CloudPBX,43.6319,-79.3716
1095571,3227975251,395152,CloudPBX,43.6319,-79.3716,1655456051,22773,Cox Communications Inc.,33.5076,-112.0583
1095657,3638379657,7992,Cogeco Cable,42.9578,-82.2777,3227975250,395152,CloudPBX,43.6319,-79.3716
1095706,1217118592,20453,Rogers Communications Canada Inc.,43.6404,-79.3995,3227975250,395152,CloudPBX,43.6319,-79.3716
1095747,3227975250,395152,CloudPBX,43.6319,-79.3716,1676361733,812,Rogers Communications Canada Inc.,43.8177,-79.2819
1096236,2486945690,16696,iTel Networks Inc,44.25,-80.55,3227975251,395152,CloudPBX,43.6319,-79.3716
1096290,3227975251,395152,CloudPBX,43.6319,-79.3716,2486945690,16696,iTel Networks Inc,44.25,-80.55
1096466,3227975251,395152,CloudPBX,43.6319,-79.3716,1282430282,7922,"Comcast Cable Communications, LLC",42.3539,-83.212
1096477,3227975251,395152,CloudPBX,43.6319,-79.3716,755176634,40788,Start Communications,43.5148,-79.884
1096567,3227975250,395152,CloudPBX,43.6319,-79.3716,3517667510,852,TELUS Communications Inc.,43.6655,-79.4204
1096638,3625170708,40029,Novus Entertainment Inc.,49.2788,-123.1139,3227975250,395152,CloudPBX,43.6319,-79.3716
1096889,3227975250,395152,CloudPBX,43.6319,-79.3716,3473289421,852,TELUS Communications Inc.,49.2666,-123.1976
1096909,3227975251,395152,CloudPBX,43.6319,-79.3716,3473289421,852,TELUS Communications Inc.,49.2666,-123.1976
1096916,3473289421,852,TELUS Communications Inc.,49.2666,-123.1976,3227975251,395152,CloudPBX,43.6319,-79.3716
1096919,3473289421,852,TELUS Communications Inc.,49.2666,-123.1976,3227975250,395152,CloudPBX,43.6319,-79.3716
1105006,3227975250,395152,CloudPBX,43.6319,-79.3716,2734650036,40788,Start Communications,43.623,-79.3936
1110959,1755144964,852,TELUS Communications Inc.,53.2667,-113.5333,3227975251,395152,CloudPBX,43.6319,-79.3716
1111135,1755144964,852,TELUS Communications Inc.,53.2667,-113.5333,3227975250,395152,CloudPBX,43.6319,-79.3716
1113071,3227975250,395152,CloudPBX,43.6319,-79.3716,1755144964,852,TELUS Communications Inc.,53.2667,-113.5333
1115240,3091465790,6327,Shaw Communications Inc.,49.0713,-122.4977,3227975251,395152,CloudPBX,43.6319,-79.3716
1115831,1119327028,852,TELUS Communications Inc.,49.1205,-123.1171,3227975250,395152,CloudPBX,43.6319,-79.3716
1118575,1217391206,812,Rogers Communications Canada Inc.,49.2475,-123.121,3227975250,395152,CloudPBX,43.6319,-79.3716
1126679,1217391593,812,Rogers Communications Canada Inc.,49.1364,-122.8213,3227975250,395152,CloudPBX,43.6319,-79.3716
1133748,3497165221,22995,Xplornet Communications Inc.,46.2801,-79.4502,3227975250,395152,CloudPBX,43.6319,-79.3716
1150719,1088785852,577,Bell Canada,46.7589,-71.298,3227975251,395152,CloudPBX,43.6319,-79.3716
1161254,3227975251,395152,CloudPBX,43.6319,-79.3716,3091619682,6327,Shaw Communications Inc.,53.5428,-113.4974
1165419,3227975250,395152,CloudPBX,43.6319,-79.3716,3091347451,6327,Shaw Communications Inc.,48.4765,-123.3145
1175807,1090360458,19171,Stargate Connections Inc.,49.2866,-123.1158,3227975250,395152,CloudPBX,43.6319,-79.3716
1179054,3227975251,395152,CloudPBX,43.6319,-79.3716,1119327028,852,TELUS Communications Inc.,49.1205,-123.1171
1180218,3096962871,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
1180248,3227975251,395152,CloudPBX,43.6319,-79.3716,3497165221,22995,Xplornet Communications Inc.,46.2801,-79.4502
1184250,410130653,812,Rogers Communications Canada Inc.,49.8833,-97.1667,3227975250,395152,CloudPBX,43.6319,-79.3716
1184698,410130653,812,Rogers Communications Canada Inc.,49.8833,-97.1667,3227975251,395152,CloudPBX,43.6319,-79.3716
1190439,1675651399,812,Rogers Communications Canada Inc.,43.8719,-78.9378,3227975250,395152,CloudPBX,43.6319,-79.3716
1194400,3096962844,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
1194403,3227975250,395152,CloudPBX,43.6319,-79.3716,3096962844,36522,BELL MOBILITY INC.,49.1285,-122.6236
1195870,1219014923,6621,Hughes Network Systems,31.989,-83.3217,3227975251,395152,CloudPBX,43.6319,-79.3716
1197941,3096962844,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975250,395152,CloudPBX,43.6319,-79.3716
1209583,3227975250,395152,CloudPBX,43.6319,-79.3716,3096962931,36522,BELL MOBILITY INC.,49.1285,-122.6236
1212224,646213549,9009,M247 Ltd,25.9122,-80.3965,3227975251,395152,CloudPBX,43.6319,-79.3716
1215079,410135179,812,Rogers Communications Canada Inc.,49.25,-123.1333,3227975251,395152,CloudPBX,43.6319,-79.3716
1218229,3227975250,395152,CloudPBX,43.6319,-79.3716,407911751,6327,Shaw Communications Inc.,49.2275,-122.9301
1218272,3227975251,395152,CloudPBX,43.6319,-79.3716,407911751,6327,Shaw Communications Inc.,49.2275,-122.9301
1219443,3227975251,395152,CloudPBX,43.6319,-79.3716,1755145050,852,TELUS Communications Inc.,53.2667,-113.5333
1222863,1755145050,852,TELUS Communications Inc.,53.2667,-113.5333,3227975250,395152,CloudPBX,43.6319,-79.3716
1222953,1755145050,852,TELUS Communications Inc.,53.2667,-113.5333,3227975251,395152,CloudPBX,43.6319,-79.3716
1223663,3227975251,395152,CloudPBX,43.6319,-79.3716,755172365,40788,Start Communications,43.4881,-79.7098
1227587,1208857630,15102,WiBand Communications,53.522,-113.459,3227975251,395152,CloudPBX,43.6319,-79.3716
1228524,1208857630,15102,WiBand Communications,53.522,-113.459,3227975250,395152,CloudPBX,43.6319,-79.3716
1228945,3227975250,395152,CloudPBX,43.6319,-79.3716,1755145050,852,TELUS Communications Inc.,53.2667,-113.5333
1229597,3227975250,395152,CloudPBX,43.6319,-79.3716,1208857630,15102,WiBand Communications,53.522,-113.459
1231519,3227975251,395152,CloudPBX,43.6319,-79.3716,1208857630,15102,WiBand Communications,53.522,-113.459
1232043,3227975251,395152,CloudPBX,43.6319,-79.3716,3096962844,36522,BELL MOBILITY INC.,49.1285,-122.6236
1232277,3227975251,395152,CloudPBX,43.6319,-79.3716,3096960635,36522,BELL MOBILITY INC.,53.55,-113.5
1232651,3227975250,395152,CloudPBX,43.6319,-79.3716,755172365,40788,Start Communications,43.4881,-79.7098
1239259,3227975250,395152,CloudPBX,43.6319,-79.3716,407092585,6327,Shaw Communications Inc.,49.4806,-119.5858
1239887,3227975250,395152,CloudPBX,43.6319,-79.3716,1674008865,852,TELUS Communications Inc.,49.2603,-123.146
1265213,3227975251,395152,CloudPBX,43.6319,-79.3716,1219014912,6621,Hughes Network Systems,31.989,-83.3217
1285416,1136605703,7922,"Comcast Cable Communications, LLC",26.1489,-80.1257,3227975251,395152,CloudPBX,43.6319,-79.3716
1287039,3227975250,395152,CloudPBX,43.6319,-79.3716,3132943948,18809,Cable Onda,8.9936,-79.5197
1287079,3227975251,395152,CloudPBX,43.6319,-79.3716,3132943948,18809,Cable Onda,8.9936,-79.5197
1291030,3096962905,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
1291143,3227975251,395152,CloudPBX,43.6319,-79.3716,3096962905,36522,BELL MOBILITY INC.,49.1285,-122.6236
1291204,3227975250,395152,CloudPBX,43.6319,-79.3716,3096962905,36522,BELL MOBILITY INC.,49.1285,-122.6236
1291399,3096962905,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975250,395152,CloudPBX,43.6319,-79.3716
1307243,1088785852,577,Bell Canada,46.7589,-71.298,3227975250,395152,CloudPBX,43.6319,-79.3716
1309984,3096963071,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
1310026,3096963071,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975250,395152,CloudPBX,43.6319,-79.3716
1313568,1219014701,6621,Hughes Network Systems,31.989,-83.3217,3227975251,395152,CloudPBX,43.6319,-79.3716
1313643,1219014701,6621,Hughes Network Systems,31.989,-83.3217,3227975250,395152,CloudPBX,43.6319,-79.3716
1314762,410134708,812,Rogers Communications Canada Inc.,49.248,-123.0913,3227975250,395152,CloudPBX,43.6319,-79.3716
1315201,3227975250,395152,CloudPBX,43.6319,-79.3716,1219014701,6621,Hughes Network Systems,31.989,-83.3217
1316000,410134708,812,Rogers Communications Canada Inc.,49.248,-123.0913,3227975251,395152,CloudPBX,43.6319,-79.3716
1317140,2982213860,28573,CLARO S.A.,-22.8751,-43.2775,3227975251,395152,CloudPBX,43.6319,-79.3716
1319044,3227975251,395152,CloudPBX,43.6319,-79.3716,3119863316,9009,M247 Ltd,25.7806,-80.1826
1319096,3227975250,395152,CloudPBX,43.6319,-79.3716,845291913,852,TELUS Communications Inc.,50.0163,-124.3226
1319165,845291913,852,TELUS Communications Inc.,50.0163,-124.3226,3227975250,395152,CloudPBX,43.6319,-79.3716
1319219,845291913,852,TELUS Communications Inc.,50.0163,-124.3226,3227975251,395152,CloudPBX,43.6319,-79.3716
1320288,3227975251,395152,CloudPBX,43.6319,-79.3716,845291913,852,TELUS Communications Inc.,50.0163,-124.3226
1321880,755172365,40788,Start Communications,43.4881,-79.7098,3227975251,395152,CloudPBX,43.6319,-79.3716
1338867,2584060153,852,TELUS Communications Inc.,49.7002,-123.156,3227975250,395152,CloudPBX,43.6319,-79.3716
1344449,3227975250,395152,CloudPBX,43.6319,-79.3716,2389785160,577,Bell Canada,47.3507,-71.202
1345183,2389785160,577,Bell Canada,47.3507,-71.202,3227975250,395152,CloudPBX,43.6319,-79.3716
1356284,3509868687,852,TELUS Communications Inc.,49.2769,-122.9761,3227975250,395152,CloudPBX,43.6319,-79.3716
1367399,3096962941,36522,BELL MOBILITY INC.,49.1285,-122.6236,3227975251,395152,CloudPBX,43.6319,-79.3716
