,a_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_lat,a_saddr_long,b_saddr,b_saddr_asn,b_saddr_asorg,b_saddr_lat,b_saddr_long
1307247,3096949263,36522,BELL MOBILITY INC.,43.6736,-79.4035,1654599250,395766,CloudPBX,40.7432,-75.2242
1308004,2393990864,855,Bell Canada,47.5124,-52.6729,1654599250,395766,CloudPBX,40.7432,-75.2242
1310038,2393990864,855,Bell Canada,47.5124,-52.6729,1654599251,395766,CloudPBX,40.7432,-75.2242
1319442,3096966898,36522,BELL MOBILITY INC.,45.4166,-75.6904,1654599251,395766,CloudPBX,40.7432,-75.2242
1321139,845530229,577,Bell Canada,43.9251,-78.8287,1654599251,395766,CloudPBX,40.7432,-75.2242
1340749,2392989317,855,Bell Canada,47.5986,-52.6926,1654599251,395766,CloudPBX,40.7432,-75.2242
1341406,1654599250,395766,CloudPBX,40.7432,-75.2242,2392989317,855,Bell Canada,47.5986,-52.6926
1341683,2392989317,855,Bell Canada,47.5986,-52.6926,1654599250,395766,CloudPBX,40.7432,-75.2242
1348075,1654599251,395766,CloudPBX,40.7432,-75.2242,845530229,577,Bell Canada,43.9251,-78.8287
1349110,1654599251,395766,CloudPBX,40.7432,-75.2242,2392989317,855,Bell Canada,47.5986,-52.6926
1352347,1088696115,577,Bell Canada,47.3507,-71.202,1654599250,395766,CloudPBX,40.7432,-75.2242
1352944,1088696115,577,Bell Canada,47.3507,-71.202,1654599251,395766,CloudPBX,40.7432,-75.2242
1367513,407911751,6327,Shaw Communications Inc.,49.2275,-122.9301,1654599251,395766,CloudPBX,40.7432,-75.2242
1370882,1242347952,577,Bell Canada,43.9251,-78.8287,1654599250,395766,CloudPBX,40.7432,-75.2242
